,Y
6408,1
5072,0
5063,1
1415,0
6771,1
338,0
207,0
4704,0
1535,0
7772,0
5592,1
6090,1
2603,0
2993,0
8931,1
570,0
9272,1
8513,1
5821,0
5599,0
1613,0
8061,0
189,1
8004,1
8193,1
206,1
9246,1
7149,1
1777,1
5325,0
2748,1
9458,0
3637,0
8803,0
5879,1
7393,1
10259,1
3960,1
8494,1
8470,1
8995,0
4156,1
574,0
5066,0
10007,0
1744,0
5058,0
10328,1
2214,0
2370,0
2834,0
288,0
6145,0
2515,0
6025,0
5082,0
6167,1
4357,0
4612,0
9903,1
1784,0
6116,1
8818,1
4763,1
6398,1
1225,1
6889,0
9137,0
5861,0
1648,1
5057,0
5102,0
514,0
814,0
6722,1
8001,1
3741,0
5088,0
3835,0
9362,0
4319,1
2797,0
743,0
8440,0
6820,0
5660,1
2424,0
4142,1
811,0
6606,0
4885,0
10474,1
10355,1
7987,0
8700,0
5661,1
8278,0
7871,1
4342,0
9623,0
10333,1
7880,1
4540,0
2976,0
10248,1
1205,0
3469,1
6425,0
371,0
7855,1
1752,0
9399,0
31,0
10108,0
525,0
8969,0
2015,0
9723,1
217,1
3485,1
2723,0
8428,0
4825,0
5215,1
6708,1
7979,0
1275,1
2778,1
6617,0
3873,0
958,1
9907,1
9139,1
3968,0
9972,0
10122,1
7231,1
1711,1
2330,1
455,1
3497,0
2847,0
81,1
7690,0
7963,0
1904,1
4039,0
10459,1
9073,0
9346,1
4664,1
4479,0
3174,1
1044,0
8357,1
2836,1
8202,0
7819,1
3348,0
8822,0
876,1
8185,0
9083,0
8792,1
6942,0
4084,1
3711,0
6309,1
5011,1
3868,0
8395,1
9592,1
6786,1
8310,1
3930,0
6181,1
6671,1
7305,1
4464,1
2261,1
1539,0
7280,0
10288,1
2631,0
5680,0
6799,1
8347,1
305,0
10232,1
8923,0
2234,1
735,0
2538,1
446,0
2501,0
9627,1
2574,0
1860,0
2807,0
2763,0
4018,1
934,0
366,0
7961,0
5495,0
5679,0
5168,0
4650,0
8492,0
8213,1
3862,1
5818,0
2707,1
5493,0
1440,0
5577,0
1918,1
3441,0
1529,1
9730,1
3645,0
1607,0
6984,1
7577,1
1441,0
6537,0
4921,0
7890,1
7505,0
2751,1
4483,1
9926,1
5344,1
4933,0
3748,0
652,0
3709,1
1646,0
5664,0
3032,1
6852,0
2437,1
6856,1
3369,0
4514,0
8856,1
2483,0
4183,0
6288,0
8166,1
8756,1
9020,0
6003,0
7563,0
2462,0
9211,1
8260,0
787,0
5593,1
8466,0
8872,1
8330,1
6715,1
9013,1
5681,1
3196,0
6560,1
9629,0
2089,0
3017,1
7479,1
1010,0
6837,0
8025,1
2297,0
2899,0
1230,0
3274,1
1511,0
577,0
5885,0
869,0
6816,0
9344,1
8460,1
3025,0
6316,1
8508,1
2560,0
329,0
1199,0
3943,0
642,1
2360,0
9597,1
4689,0
4442,0
6612,1
8689,0
10345,1
9922,0
10053,1
9342,0
5422,1
4497,0
6954,0
8930,0
8065,1
3964,0
9286,0
5328,0
1864,0
4246,0
119,0
6382,0
5296,0
8184,0
2051,0
2157,0
1035,0
3087,1
3373,0
411,0
8933,1
2526,0
5127,0
4411,1
10239,0
71,0
3756,0
779,1
9365,1
3812,0
8013,1
7898,1
6944,1
3263,0
9754,1
1977,1
8078,0
9026,0
2401,0
6497,1
2130,1
2375,0
2151,1
1713,1
3049,1
9504,0
424,0
9595,1
8057,1
5200,0
1822,1
10283,1
9414,0
3916,0
1982,0
6134,1
5636,0
8389,1
3159,0
8209,0
4533,0
276,1
5539,0
2669,0
4772,1
2352,0
4396,0
9022,1
2344,0
4976,0
5103,1
10354,0
4125,0
9750,0
10207,0
799,0
4917,0
297,0
4222,0
7172,1
8518,0
1684,0
7640,1
2929,1
513,0
6817,1
8054,1
10072,0
9150,0
3740,1
6064,0
7283,0
4788,0
565,0
1115,0
7985,1
8935,1
5737,0
10050,1
5247,1
7372,1
9577,1
123,0
7087,1
5489,0
5163,0
2403,0
5667,1
231,0
4448,0
7836,1
4016,0
8993,0
3515,0
324,1
8573,1
2446,1
4665,0
54,0
832,0
4734,0
9232,0
5785,0
4761,1
915,1
131,0
7755,1
1204,0
9056,0
405,0
6062,0
5020,0
5691,1
3777,0
3781,0
536,0
4025,0
1118,0
9098,1
6459,0
5178,0
3009,0
9050,1
2765,0
1819,1
1589,0
4186,0
8037,0
6336,0
2676,1
2451,1
784,0
1903,1
4224,0
7210,1
10064,0
5930,0
8523,0
8110,0
1614,1
1474,1
194,0
1179,0
4254,0
6585,0
3821,1
4807,0
1810,1
2609,0
6074,1
2165,1
4914,1
7952,0
8259,1
7370,0
4571,0
7561,0
7557,0
3005,0
7088,1
5014,1
2997,0
1261,0
10406,1
3203,0
9472,0
2233,1
6243,0
3759,1
291,1
6692,0
3801,0
8351,1
10356,0
8472,1
2026,1
7902,1
5210,1
7746,1
2090,0
1049,1
7198,0
1462,0
5900,0
4768,1
4268,0
3959,0
7663,1
4575,1
1896,1
2457,0
9370,0
3725,1
9836,0
9153,0
5424,0
7003,0
1725,1
9767,1
9462,0
1665,0
8304,0
2280,0
7525,1
806,0
2618,0
6877,1
1798,1
7903,1
6891,1
7332,0
3661,0
9576,0
4133,0
6488,1
1830,1
6189,1
2108,1
269,0
5059,0
1149,1
7832,0
5469,0
3268,0
1404,0
737,0
5118,1
3773,0
8773,0
7695,1
5148,0
7796,1
5312,0
1284,0
128,1
3683,0
7342,0
3432,0
8058,1
8799,1
59,1
9035,0
7773,1
356,0
7509,0
1221,0
4963,0
2476,0
8656,1
8793,0
4447,0
9167,1
9992,1
7554,1
8593,1
4227,0
10084,0
9963,1
9764,1
6685,1
3792,1
7304,1
923,1
6653,1
2159,0
3238,1
2343,1
3442,0
8385,1
1189,0
6463,1
4682,0
7932,0
2507,0
5379,0
9631,0
7313,1
1622,1
9852,0
4131,0
6590,1
224,0
8384,1
9193,1
6995,0
9562,0
2049,1
6048,0
5385,0
316,0
878,0
4835,1
4652,0
6305,0
461,0
5601,0
9686,1
9638,1
3175,0
5216,0
7155,1
5450,0
10231,1
812,1
6392,1
2896,1
8889,1
10240,0
1969,0
807,0
6159,0
7302,0
9777,0
8189,1
10070,0
3779,0
8435,1
8590,0
6248,1
9479,0
358,1
10389,0
5016,0
951,0
10445,0
5815,1
5828,1
8775,1
5018,0
4493,0
841,1
7922,1
6493,1
936,0
8639,0
8018,0
3720,1
8716,0
8405,1
8638,0
4730,0
7373,0
6396,0
3981,1
3091,1
9924,0
4352,0
386,0
4179,0
1248,0
1250,0
8653,1
2961,1
5374,1
4879,0
2577,1
5054,0
4884,0
3516,0
8235,1
1768,0
8103,0
5113,1
579,1
5028,1
3046,0
9744,1
7456,0
4161,0
3830,1
7314,0
1038,1
7700,1
3498,1
5112,0
3504,0
2176,0
7221,0
9515,0
664,1
8049,1
5398,0
6195,1
2104,0
6694,0
5367,0
3933,0
4401,0
7615,1
956,1
4994,1
6184,0
342,1
2804,0
3015,0
8608,1
8200,1
6646,1
3487,1
3289,1
7385,1
3313,0
1181,0
2248,0
1952,0
721,0
3145,0
9142,0
10061,1
6690,1
1307,1
4600,0
5805,1
3566,0
550,1
8008,1
7989,1
578,0
4316,1
9400,1
3955,0
2030,1
10296,1
2006,1
6094,1
2434,0
9290,0
5099,0
6780,1
1346,1
5554,0
7266,1
1237,1
6484,0
4481,0
5604,0
5802,0
1442,0
5279,0
7490,0
4120,1
5555,0
2031,0
5845,0
10,0
5255,0
8214,1
10444,0
4796,1
4091,1
8843,0
2637,0
1173,1
1616,1
3336,1
3616,0
7394,1
6862,1
979,1
9021,1
1236,0
7823,1
674,0
634,0
2514,1
8006,0
6882,1
8737,0
2433,0
80,0
8113,1
1328,0
3245,1
678,1
5768,0
1429,0
1868,1
7441,1
5628,1
8817,0
8231,1
6543,0
9957,1
7962,0
10331,0
8477,1
856,0
3833,1
2557,0
1400,0
1096,0
1061,1
8546,1
1252,0
3376,1
6504,1
6966,1
8632,0
9259,0
2968,0
3537,0
4026,0
9460,0
5038,1
5825,0
9662,1
4121,0
1316,0
7878,1
4123,0
296,0
3071,1
5052,0
7595,0
4551,0
4086,1
2563,0
7011,0
5498,1
14,0
9017,0
6039,1
2320,1
5600,0
4364,1
9337,1
6047,1
5436,0
762,0
9151,1
836,1
7706,1
2098,1
3836,0
8427,0
6544,0
4938,1
335,1
1779,0
6501,1
8379,0
7727,0
4507,0
1067,1
1895,1
9904,0
5870,0
597,1
10497,1
7945,0
199,0
4798,0
1232,0
5822,0
7930,1
3080,1
7825,0
6806,1
1437,0
1337,1
3468,0
1923,1
4518,0
8683,1
10379,1
793,0
3294,1
4611,0
1326,0
2886,0
9532,0
2802,0
542,0
4546,0
8770,1
5798,0
10438,0
9092,1
5477,0
8303,0
3394,1
5709,0
3233,1
10067,1
5496,0
4512,0
2727,0
9789,0
4144,1
4556,1
1518,1
8525,0
2510,0
6455,0
4925,0
5225,0
252,0
4335,0
2698,1
10369,0
9043,0
9409,0
3454,1
5830,0
3528,0
1679,0
10378,0
9998,0
5594,0
10376,0
7647,0
9300,1
2431,1
672,1
2186,1
2053,1
1523,1
8288,1
9006,1
3850,0
7921,1
10397,1
4905,0
778,0
7765,1
1239,0
8646,0
4634,1
4903,0
10146,0
8666,1
5300,0
2648,1
8686,0
7354,1
2880,0
5313,1
408,0
10291,1
1133,1
3843,1
8834,0
5519,1
8481,1
4347,0
5433,1
854,0
7511,1
1212,0
282,0
3378,1
8921,0
6132,1
6866,0
1823,1
5400,1
3165,1
7019,1
6131,1
9060,0
3082,0
3565,0
9436,1
8678,1
3531,1
1759,1
4107,0
5941,0
5308,0
9981,0
3158,1
318,0
6018,1
167,0
10496,0
9752,0
5147,0
9091,0
4801,0
7865,1
8562,0
4560,1
10440,1
45,1
2829,0
385,0
5790,1
1502,1
440,0
3992,0
7230,1
7504,1
9716,1
373,1
4387,1
3920,0
4361,1
10138,1
5639,1
4659,0
3231,0
8833,0
10117,1
3815,0
270,0
2561,0
4062,1
8331,0
2702,1
4681,0
8774,1
8419,0
4490,1
113,1
510,1
8693,1
751,0
7093,1
7935,0
2587,0
3258,1
144,1
5381,0
1143,0
7630,1
7724,0
1469,0
9705,0
6879,0
1393,0
5944,1
8400,1
4353,0
9920,1
193,0
8706,1
1161,0
7180,1
2334,0
8441,0
1395,1
8229,0
5561,1
1295,1
9245,1
755,1
8746,1
3307,1
5938,0
3648,0
5292,1
1031,0
7327,0
7800,1
4462,1
8571,0
2268,0
9787,0
8782,1
5208,1
3795,0
2319,0
4295,0
8538,1
8072,0
9718,0
6252,0
5177,0
2654,1
8447,0
6017,0
8896,1
6824,0
4588,0
4614,1
220,1
7966,1
1455,0
7119,1
8412,1
5853,1
8712,0
4446,1
7147,0
1778,0
3634,1
1940,0
1816,0
1389,0
8522,0
5606,0
3731,0
5850,0
705,0
6337,0
2145,1
6825,1
9674,1
1632,1
1153,1
1197,1
2496,0
5227,1
8321,1
6161,0
8776,0
1145,0
6050,1
7214,1
4677,1
7691,1
4100,0
1504,1
9995,1
5576,0
4639,0
9512,1
4427,0
6296,1
3004,0
7169,0
7275,1
8744,1
8812,1
6789,0
5214,0
3692,1
1279,0
7487,0
4718,0
3738,1
8041,0
1209,0
9727,1
3963,1
10352,0
6150,1
3837,0
7417,0
1659,0
6217,1
6026,1
5449,1
3882,0
6813,1
2313,1
2131,0
7184,0
9455,1
2858,0
2292,0
4955,1
9339,0
8019,0
4280,0
7489,1
1761,0
1971,1
10172,1
2589,0
1748,0
675,0
6085,0
6686,0
2493,0
4627,1
8044,1
2643,0
7641,0
6126,1
3355,1
8317,1
7096,1
5128,1
5547,1
9485,0
4987,1
9044,1
4586,1
7091,1
4573,0
5242,1
7629,1
5718,0
2616,0
641,1
9830,1
10189,0
4525,0
9454,1
3870,0
6361,0
2674,0
10049,1
3314,0
9613,1
1608,0
7100,0
10090,1
8823,0
4662,1
549,1
7680,1
2209,0
4412,0
4330,0
1681,0
6540,1
9842,0
7696,0
2731,1
7650,1
8664,0
3387,0
6781,0
10458,1
1603,1
1089,1
4143,0
4259,0
5184,0
7560,0
4755,1
180,1
3381,0
8107,1
2037,1
5005,0
8454,0
7674,1
5073,1
1559,0
3641,0
5974,1
8397,1
1869,0
3377,0
4482,0
4021,1
4753,1
8141,1
9406,1
4000,1
6036,0
2005,1
1315,1
8364,0
6433,0
389,1
1670,1
6792,1
422,1
3172,1
8340,1
6320,1
900,0
2885,1
1712,0
689,0
4098,0
477,0
3199,0
1119,0
6794,1
1413,0
7183,1
6641,1
3785,0
120,0
5910,0
3774,0
731,1
9565,0
2693,0
10266,0
4362,1
3733,0
1850,1
8325,1
10081,0
3239,0
4431,0
7872,1
8934,1
1631,0
4942,0
8787,1
5230,0
9542,1
9741,1
6903,1
559,0
3325,1
1531,0
5353,0
4126,0
5724,1
9074,1
6168,0
5044,1
