,Y
6174,0
3053,0
256,0
13289,1
1628,0
5210,1
2375,0
538,0
7997,0
11752,1
1330,0
1160,0
2871,0
8495,1
2417,0
6172,0
7761,0
13435,1
7733,0
8729,1
12334,1
218,1
824,1
3461,1
13081,1
11736,0
6389,1
13243,0
5285,1
557,0
10782,0
2844,1
9409,1
2481,0
9268,1
11155,0
8732,0
6708,1
11539,0
4300,0
10986,1
12132,1
30,0
11975,0
1416,0
5918,1
8049,0
4487,0
9235,1
768,0
7233,1
533,0
9290,0
4677,1
8095,0
6984,0
8543,0
12205,1
2094,1
5561,1
12672,0
7230,0
1450,0
10648,0
12431,1
13002,1
6656,1
6019,0
3182,0
5323,0
13016,0
13075,0
6320,1
4989,1
11567,1
41,1
12245,0
2387,0
11758,1
3522,1
7730,1
9015,0
11937,0
10158,0
8830,0
24,1
5534,1
11542,0
10390,0
3898,0
8277,0
7729,1
11211,1
1351,0
963,1
1730,0
6923,0
12049,1
10519,0
6344,0
12154,0
3728,1
5255,0
311,0
13010,1
9218,0
11303,1
3621,0
6247,0
12061,1
849,1
2008,0
9891,0
12597,1
7184,1
3999,0
11423,1
5827,1
4544,0
10403,0
11673,0
1213,0
6286,1
13238,0
2849,0
7919,0
11553,0
1356,1
7258,0
883,0
5321,1
8766,1
8613,0
6240,1
12471,1
1501,1
8075,1
2181,1
6023,1
8864,1
13007,1
4682,0
11078,0
4019,0
11633,0
1319,1
206,1
12380,1
831,0
4105,0
1587,0
10960,0
9931,0
1474,1
4596,0
3923,0
13389,0
13309,0
3405,0
9555,0
4606,0
7152,1
9733,0
5141,1
2463,1
11159,1
10405,1
558,0
4575,1
9868,0
4772,1
9978,0
11081,0
13483,0
5493,0
11009,0
4226,0
231,0
238,0
1993,1
764,0
4057,1
1395,1
13029,1
12240,1
13097,0
13272,0
11921,1
3457,0
13012,0
3845,0
3208,1
2476,0
9808,0
3913,0
12404,0
5712,1
1054,0
3147,0
7037,0
6444,1
3347,0
1640,1
7355,1
1456,0
10104,1
1006,0
8080,0
10208,1
1565,1
5268,1
4929,0
2753,0
4457,0
8031,0
3175,0
4725,0
12280,0
11931,0
5188,0
1337,1
7083,1
1281,1
10868,0
11268,0
962,1
11054,0
2746,0
2557,0
933,1
10977,1
5658,0
144,1
10560,0
6052,0
8499,0
9388,0
9750,1
13339,1
12696,0
11255,1
3372,1
12958,1
2599,1
7009,0
1409,1
6166,1
7308,1
4529,0
2737,0
7027,0
6066,1
3344,0
3383,0
6093,1
2439,1
352,1
9896,0
11677,0
9680,1
13472,1
10025,1
6437,0
9017,1
9416,0
6261,1
10824,1
4475,0
5599,0
5081,0
8619,1
9293,1
10446,1
4843,1
6956,1
3810,0
1159,1
11354,1
11851,0
2227,0
1255,0
7678,0
12075,1
3206,1
6244,0
3240,0
2938,0
6111,1
7630,0
1759,1
9014,0
5298,0
2108,1
9621,0
877,1
12516,0
2070,0
3364,0
6753,1
9729,0
12982,0
2917,0
10786,0
11927,0
12256,1
12971,0
8976,0
6819,0
7672,1
6898,0
5668,0
1625,1
2369,0
6271,0
6985,1
6325,0
7276,0
12099,1
5313,1
2492,0
9568,1
5101,0
6005,0
11149,0
9476,0
5936,1
5681,1
11150,1
2441,0
1438,1
10220,0
11355,0
11040,1
4521,1
7108,0
4927,0
2987,0
7942,1
3729,0
8285,0
4783,0
10015,0
6952,0
9976,1
12512,0
9579,1
5930,0
7800,1
9241,0
7046,0
1275,1
12007,1
12498,1
3195,0
1711,1
9137,0
748,0
6532,0
6065,0
8742,1
10224,0
1270,1
11375,0
1314,1
7212,0
5178,0
10505,0
11067,0
9207,1
2419,0
11497,1
8875,1
9662,0
2316,1
5942,1
7452,1
9335,0
12947,0
13136,1
9195,0
9270,0
11540,0
9486,0
11056,0
1748,0
4872,0
7142,1
12393,1
12823,1
8853,0
6931,1
6942,1
487,1
3636,0
6852,0
12151,0
4604,0
2804,0
12464,0
2507,0
5176,0
9764,1
13444,0
5135,0
11377,1
928,1
8385,0
9444,0
8795,0
12616,1
2954,1
13054,1
11566,0
3952,0
2466,1
9131,0
441,0
12792,1
9478,1
6725,0
1681,0
9714,1
10318,1
8648,1
7155,0
1712,0
5538,0
3020,0
10016,1
3013,0
4610,0
6321,1
5090,0
2289,0
3868,0
4433,1
753,0
12053,1
12248,0
10637,1
6528,0
12773,1
5280,1
2259,0
12028,1
211,0
11800,1
5877,1
2484,1
7869,0
5049,1
8061,0
4639,0
12719,0
12504,1
11682,1
9327,1
8517,0
7510,1
6778,1
2700,1
12261,1
7667,0
5984,1
1897,0
11315,1
12538,1
4897,0
3042,1
2946,1
2951,0
5605,1
10962,1
11880,1
8942,1
8859,0
11338,0
1898,1
3992,0
10101,1
3039,0
6575,1
11681,0
10553,0
11292,0
5988,0
4755,1
1122,0
3376,1
8728,0
1091,1
11512,0
13024,1
1367,1
2130,1
12783,0
5991,0
9953,1
12625,1
724,0
11236,0
1954,1
7522,0
13226,1
2969,1
11690,0
7070,1
6949,0
7767,0
1863,0
4885,0
2022,1
9058,1
12445,1
4305,1
4371,0
13147,1
6317,0
11452,0
8396,1
9239,1
1306,0
74,1
2025,0
7645,0
6331,1
12505,1
190,1
7180,0
3803,0
7378,0
11793,0
2179,0
4021,1
1830,1
3338,1
4611,1
6284,1
11750,0
9649,1
11306,0
7823,1
7414,0
7275,1
7691,0
145,1
8914,0
2864,0
12009,1
9412,1
1927,0
8528,0
10701,1
11457,0
4560,1
9081,0
11317,0
1558,1
10475,1
7711,0
11381,0
10398,0
1278,0
8640,1
10358,0
8546,1
1805,0
10075,1
3967,1
10255,1
7900,1
12436,1
10842,0
5774,0
10085,1
10599,1
8119,0
1632,1
3674,0
5964,0
4687,0
789,0
7952,0
10947,0
7734,0
1072,0
4889,0
5786,1
7272,1
12018,1
8415,0
7674,1
525,0
1216,0
7523,0
1465,1
8676,0
6726,0
6538,0
11698,1
4195,1
8217,0
808,1
7004,0
13142,1
193,0
3311,0
12429,1
6715,0
5607,1
10028,1
9100,1
737,0
3470,1
11042,0
2569,1
8421,1
7454,1
5418,0
904,0
2676,1
2173,1
5586,1
1328,0
1976,0
9127,0
11650,0
2851,0
12274,1
1253,0
6156,0
1683,0
5847,1
11170,1
359,0
8223,1
6146,0
4413,1
4515,0
2347,1
11463,0
9836,0
9160,1
2519,1
1648,1
7565,0
11467,1
8974,0
11429,0
2480,1
6047,1
2616,0
3119,1
13167,1
3196,0
3441,0
9861,1
7661,1
1745,1
10170,0
5324,1
5619,1
3882,0
7842,0
3411,0
10090,1
7547,1
4462,1
10305,0
5343,1
10257,0
12062,0
7001,1
6589,0
11631,0
10451,1
403,1
12046,1
3076,0
612,1
12170,1
3823,1
11717,0
10202,0
13125,1
10265,0
10728,0
5309,0
7322,1
12226,1
4076,1
6516,0
4234,0
10730,1
7028,1
8318,0
499,0
5902,0
5198,0
13172,1
12446,1
12675,1
13283,0
9993,1
4731,1
3474,1
12301,1
9380,0
6550,0
5762,1
4253,0
13166,1
2850,0
11544,1
2632,0
6267,0
5706,0
7817,0
4261,0
4084,1
1808,1
8271,0
3381,0
6374,1
8416,0
11889,0
2919,1
8459,1
3815,0
7559,1
4079,0
1212,0
2149,0
7654,1
5753,1
4026,0
11849,1
5342,0
10434,0
8004,0
3940,1
11685,0
11340,1
7851,0
11232,1
1714,1
12355,1
6672,0
8555,1
13489,1
185,1
12836,0
4308,1
12181,1
13446,1
8520,0
1003,0
8316,1
11153,0
8047,1
13123,1
12659,0
5553,1
8686,1
3669,0
568,0
4411,1
36,0
7405,1
8384,0
9893,1
1309,0
2522,0
13195,1
10328,1
6889,1
2248,0
13404,1
1393,0
6380,0
9375,0
11217,0
6669,1
10797,0
1686,0
6758,1
3560,0
2812,0
8823,1
1656,0
8817,1
3424,0
9851,0
3679,0
3085,1
809,0
4098,0
11172,0
10913,0
4001,1
1531,0
3508,0
3021,0
2104,0
3063,1
13060,0
342,1
794,0
10349,1
5782,0
12683,0
5838,0
542,0
13332,0
10260,1
3834,1
3794,1
3319,1
7771,1
7863,0
5363,0
2895,0
8579,1
9906,1
12733,0
5492,0
11590,0
3012,0
7148,1
11001,0
2978,1
13248,1
12848,1
9957,0
10588,0
7862,1
3867,0
12702,1
6782,0
10763,1
7044,0
11445,1
5917,1
9319,1
11007,1
788,0
4728,1
7433,0
9061,1
3995,0
8191,1
1743,0
9938,0
1413,0
1562,1
4647,0
9969,0
7080,1
7935,1
10001,0
12784,1
9602,0
4290,0
6323,0
9666,0
8670,0
3907,0
6450,1
9502,0
873,0
5504,0
4876,0
11964,0
9164,0
2715,0
11917,0
5287,0
4065,0
2362,0
4822,1
8720,0
2540,0
11923,0
8576,1
4626,1
4426,1
13249,1
10348,0
13269,1
6789,0
8171,1
10926,1
12396,1
11265,1
693,0
1064,0
4627,1
400,0
6581,1
8361,0
1238,1
11430,0
2188,1
5410,0
13466,1
10471,0
12164,0
5306,1
8562,0
6021,0
8037,0
5530,1
12087,1
11493,0
728,1
10772,1
8956,0
4427,0
10037,0
9567,0
12655,1
11213,1
7810,1
9446,1
380,1
629,0
12014,1
12057,0
833,1
9168,0
5975,1
7472,0
10867,1
2218,1
10518,0
2223,1
8710,1
11200,0
4623,1
8447,1
10078,1
11651,0
12260,1
13443,1
11119,0
2866,1
10604,0
5708,0
12069,1
10062,0
3369,0
12208,0
2880,0
3362,0
2673,0
2433,0
8693,1
10197,0
4662,1
8872,0
9256,0
5160,1
2097,1
7036,0
7584,1
9610,1
6200,0
4796,1
6989,0
210,0
11258,0
9374,1
6928,1
8059,0
10074,1
1291,1
10787,0
9474,1
12892,1
13301,1
6495,0
10374,0
4689,0
7191,0
9031,0
2996,0
5480,0
6736,0
2239,0
11516,0
11868,1
674,0
4977,0
5858,0
13139,1
5517,0
6204,0
3950,0
2059,1
3487,1
10902,1
5174,1
5190,0
7131,0
12013,1
7938,0
1647,0
12998,0
6110,0
10125,1
8852,1
12794,1
1622,1
930,1
12287,1
13441,1
1547,1
13313,1
3748,1
3214,0
4546,0
7449,0
434,0
197,0
3806,1
6101,0
3717,1
1326,0
5604,0
2160,1
11387,0
909,0
318,0
9897,0
325,0
9249,0
4598,0
3259,0
2582,0
3056,0
10000,0
10949,1
3188,1
900,1
6368,0
5679,0
3288,0
1721,1
12722,1
3749,1
9537,1
6783,0
3456,1
11812,0
9830,0
7197,0
11302,0
2240,1
6132,1
7658,1
9685,0
778,0
1225,1
6629,0
6030,1
10087,1
5405,1
3300,0
9778,0
10934,1
11696,0
8135,1
8234,0
6728,0
4054,1
11942,1
7805,0
9865,0
10440,0
3191,0
5636,0
10164,0
683,0
13052,0
6892,1
13163,1
2742,0
8283,1
13281,1
9503,0
2739,0
12562,0
3246,0
6879,1
8310,1
5816,1
10199,1
10076,1
5606,0
4506,1
12389,1
10996,1
2217,1
10402,0
12074,0
234,1
2313,1
1335,0
8432,1
11735,1
553,0
4664,1
12322,1
13267,0
475,0
6780,0
7419,0
5406,0
958,1
1668,0
4347,0
7011,0
287,1
7373,0
2418,0
1323,0
12004,0
304,0
8785,1
3811,1
8999,0
2493,0
6165,0
5861,0
1635,0
3712,0
9403,0
2885,1
8706,0
3497,0
12292,1
6793,0
2236,0
4040,1
1812,0
11907,0
7662,0
10678,1
6763,0
2669,0
11175,0
3496,0
7944,1
13225,1
10313,0
12713,1
1910,0
8358,1
1726,1
747,0
12116,0
3862,1
5477,0
10804,1
10513,0
4880,1
8532,1
9811,0
8907,1
7859,0
4289,1
12146,1
3254,0
2912,0
5705,0
10675,0
9366,0
9033,0
7747,0
4425,0
6236,1
3230,0
5039,0
3975,0
11749,1
8465,0
300,0
6037,1
12413,0
10992,0
11894,0
8884,1
5665,1
13380,1
6193,0
6290,0
11259,0
9929,1
5457,1
9541,1
2711,0
0,0
7469,0
2750,0
3108,1
7281,0
2060,1
5319,1
117,0
840,0
7596,0
10040,1
8368,0
1679,0
2794,0
13190,0
3836,1
2985,0
519,0
326,1
3864,0
10658,0
12381,1
9334,1
9628,1
5161,0
9144,0
431,1
12001,1
2619,0
6041,1
12371,0
4828,0
2576,1
10031,0
5977,1
457,0
9762,0
897,1
11464,0
793,1
12727,1
8572,0
2325,0
1553,0
4463,1
4126,1
11466,1
3222,1
3772,1
4900,1
4502,1
10389,0
2126,1
6878,0
5914,1
8876,0
6757,0
4708,1
10836,1
9899,0
5421,1
6536,1
4759,1
6394,0
7092,0
1715,1
10215,1
11487,0
8354,0
4481,1
643,0
13461,1
5811,0
10710,0
8030,1
9873,0
846,1
3736,0
929,1
672,1
10179,1
8036,0
3447,0
12549,0
5974,1
6643,1
2063,0
4992,0
62,1
12382,1
10484,0
5175,1
3984,0
9494,0
4787,1
4675,1
3047,0
12219,1
3822,0
8251,0
12036,0
368,0
9109,0
7656,1
7390,1
5109,0
9016,1
2815,1
4266,1
55,1
13206,1
2224,0
2448,1
9928,1
11253,1
5533,1
13004,1
2077,1
11867,0
8860,0
8479,1
5896,0
11699,0
7385,1
10460,0
1261,0
6795,0
8340,1
2082,0
8995,1
7165,0
7716,0
6577,0
4386,0
5550,0
233,0
10330,0
10831,1
108,1
9684,1
7995,0
13101,0
6362,1
8244,0
8896,0
12047,0
5878,0
9320,1
3993,0
5390,0
9384,0
8705,0
9145,0
5415,0
11323,1
12880,1
3695,0
7176,1
11887,0
5281,1
13207,0
9760,0
9794,1
7967,1
1940,0
1028,1
588,0
11336,1
2391,1
5809,0
1129,0
8497,1
11525,1
1595,0
11865,0
12307,1
8677,0
3731,0
5073,1
2491,0
8079,1
4917,1
8850,1
3689,1
10891,0
806,0
5036,0
5184,0
5029,0
3903,1
13034,1
1076,1
8188,0
2368,0
11802,0
5247,1
2260,1
7806,1
6684,1
6257,0
365,0
6951,0
984,0
6375,0
2344,0
8959,0
264,0
10972,0
5519,1
10127,0
6287,0
10347,0
4254,0
11479,1
7528,1
8083,0
6765,0
3891,1
12599,1
6210,0
7702,1
3209,1
4780,1
5375,1
4339,0
1469,0
10975,1
12153,1
1770,0
5289,0
1963,1
3061,0
12021,0
9660,0
13233,1
2292,0
3071,1
6522,1
2808,1
6647,0
3848,1
5180,0
10289,1
212,0
4833,1
2644,0
1682,1
12543,1
6454,1
12533,1
10695,1
4512,0
7827,1
10898,1
3628,0
2020,0
4406,1
9816,0
12924,1
1943,0
9097,0
296,0
2231,1
7748,1
6642,1
7466,0
2,0
11468,0
5139,1
4016,0
3578,1
8490,1
4811,0
2105,0
8815,1
7177,1
7960,0
12526,0
7328,0
7916,1
10903,1
4432,0
12476,0
2875,0
3933,0
1008,0
9032,1
3458,0
1589,0
11330,0
2622,0
2268,1
8417,1
9161,0
9894,1
4760,0
7965,0
12417,0
2924,1
9527,0
6088,0
6189,0
649,0
10890,1
1011,0
4887,0
11249,0
549,1
6028,1
3734,1
7831,0
2976,0
131,0
1604,1
3302,1
6455,1
3279,0
7795,1
7444,1
1397,1
9488,1
202,0
1853,0
9340,0
5678,1
5099,1
4749,1
7211,0
10635,0
7538,0
6319,0
10386,1
10937,0
1359,1
3239,0
8595,0
6497,1
6465,0
9133,0
3308,0
8398,0
4229,1
2073,0
4938,1
8667,1
9136,0
3000,0
7231,1
2766,0
3511,0
7641,0
4283,0
10413,0
49,1
10050,1
239,0
13009,1
3181,1
12846,1
4194,0
4483,1
1545,1
2394,1
696,0
13329,1
4198,0
1842,0
5396,0
7360,0
5997,0
11163,0
4218,0
6774,1
7550,0
13350,1
10105,0
5000,0
1455,0
8002,1
11235,0
5428,1
1796,1
3228,0
6082,0
8146,1
13394,1
12697,1
1258,0
1398,1
13045,1
12126,1
5079,1
12915,1
13116,1
9257,1
8397,0
10570,0
13297,1
1460,1
8944,0
5545,1
5886,1
10624,1
717,1
2757,1
1516,0
6126,0
4272,0
3099,1
460,1
4482,0
3812,0
11095,0
4109,0
1660,1
9732,1
6540,0
9038,1
3485,1
10079,0
459,1
6354,0
1607,0
5634,0
1458,1
10715,0
4757,0
7129,1
12941,0
5364,0
11747,1
13445,0
9832,0
13346,1
12826,1
11098,1
2164,1
8092,1
4579,0
12556,1
2803,0
8224,0
12996,1
5795,1
9023,1
738,0
701,0
3972,1
11549,0
11977,1
10729,0
9399,0
6893,1
4364,1
2392,0
350,0
7087,1
7504,1
11084,1
443,0
8769,1
12788,1
6781,1
6035,1
4712,1
8382,0
9226,0
7594,0
3604,0
8516,0
3216,1
12563,0
567,1
7694,0
11683,0
10496,0
10948,1
8369,0
10466,0
12224,1
7192,0
5070,0
12865,1
6056,0
6388,0
9796,1
10645,0
9535,1
12447,0
2704,0
4815,0
8068,1
605,1
13310,1
12426,1
12754,1
8219,0
5066,0
3448,1
4943,0
10135,1
336,0
13460,1
252,0
2386,0
3365,0
6064,0
3504,0
3201,0
10395,0
2842,0
2521,0
3445,1
9260,1
13210,1
12929,1
7562,1
8624,1
1217,0
12216,1
21,0
3981,1
11280,0
8208,1
7642,0
1997,1
7398,0
12887,1
1197,1
5910,0
11771,1
2548,1
11324,1
1150,0
5360,0
4398,1
2935,1
3580,0
7057,0
12108,1
8349,1
1522,1
8463,1
13182,0
2838,1
946,1
2534,0
6425,0
11796,1
6683,0
3593,1
3595,1
3098,0
5403,0
1031,0
6049,0
816,1
6015,0
5985,1
8127,1
6605,1
7586,1
12772,0
799,1
12564,1
12528,0
8724,1
9788,0
12483,1
8799,1
4753,1
4162,1
2506,1
6482,1
1879,1
5002,1
7784,1
1247,0
1859,0
8609,0
9098,0
7321,0
10532,1
10465,1
10140,1
3631,1
10629,1
2542,1
6442,0
6899,1
1939,0
9258,1
3828,0
5433,1
11352,0
5439,0
9013,0
4175,1
6180,0
10694,1
8580,1
3129,1
8939,0
12765,1
11073,1
9585,1
9113,0
12088,1
13080,1
3336,1
2000,1
10399,1
4615,1
13479,1
5218,0
6610,1
2759,1
10039,0
7337,1
5943,1
7286,1
2832,1
373,1
12238,1
2833,1
885,0
5122,0
5197,1
3971,1
9673,0
4892,0
1549,0
8394,1
2992,1
7570,1
8298,1
12760,1
8267,0
8743,0
6790,1
2859,0
1170,0
7059,1
4440,0
1906,0
5442,1
4919,0
5693,0
2773,0
2437,1
8108,0
7798,0
12119,1
5468,1
1342,1
13058,1
6201,0
2397,0
3724,1
1720,0
1453,0
8178,1
560,0
6169,1
2658,0
3638,0
4745,1
5032,1
478,1
5312,0
1242,1
8814,0
1179,0
12494,0
8818,0
4723,0
13355,0
5721,0
3185,1
7344,1
7199,1
11548,1
2660,1
7301,0
8727,0
7280,1
7840,0
7639,1
189,1
7318,1
3032,1
12699,1
759,0
3743,0
6992,1
7353,0
4025,0
10468,0
8109,0
12235,1
2416,1
3055,0
12844,1
1411,1
8107,0
2720,1
8374,1
89,0
4866,1
3598,1
7151,1
1151,1
13148,0
2652,1
8542,1
11700,1
9878,1
5026,0
6390,0
13464,1
6452,0
3046,0
11020,0
8448,1
8249,0
1486,0
11804,0
6306,0
5411,0
860,1
812,1
12002,0
9869,1
10288,1
6827,0
3757,0
2585,0
11622,1
1517,0
7202,1
2191,1
13098,1
5781,0
5986,1
12853,0
8392,0
8702,1
3472,0
3536,0
6013,1
69,1
12473,0
9809,0
1220,0
7098,0
1965,0
7920,0
2689,1
11563,1
10064,1
3233,1
552,1
4839,0
6867,0
12196,1
10525,0
7518,0
5304,0
5215,1
6328,0
8081,0
2772,1
11312,0
1161,0
3592,0
86,0
1303,1
1032,0
298,1
8085,1
10754,1
11648,0
11092,1
2414,1
8282,0
10900,0
8457,1
9784,0
3081,0
7453,1
9903,0
9659,1
888,0
8900,1
3998,0
12006,1
7380,0
10837,1
8164,0
3751,0
3289,1
8235,1
12956,0
9774,0
3826,0
2403,0
7261,0
8556,1
5958,0
3945,1
10909,1
7659,1
5955,0
1505,1
767,1
3573,0
4399,1
944,1
444,1
476,1
13082,0
1918,1
876,1
1385,0
12360,1
6863,1
8736,1
3726,0
1096,0
59,1
5100,1
5944,1
13336,1
8192,0
2736,0
10401,0
2176,1
11803,0
2320,1
12681,1
1692,1
12837,0
4208,1
10733,1
8502,0
9948,0
11565,0
11592,0
10144,1
4188,0
3002,1
5789,0
13317,1
1752,0
9206,0
3452,0
10458,0
8441,0
842,0
670,0
1700,1
9429,1
10285,1
6312,0
5088,0
3935,0
7808,0
12771,1
2049,1
13273,1
7099,0
11883,0
1132,1
216,1
29,1
11503,0
4204,0
5959,0
5937,1
5260,0
7063,1
9286,1
5804,1
7622,0
6907,0
1226,1
2649,0
13326,1
9400,1
12916,1
11531,0
12925,0
9025,1
6939,1
12177,0
9495,0
2760,1
13135,1
4135,1
12160,1
7478,0
10097,0
11840,0
6703,0
10721,1
13145,1
9199,0
5385,0
3184,1
12521,1
11411,1
12362,1
230,1
6475,1
4385,0
12725,1
1609,0
841,1
8074,1
7703,1
9735,0
2395,1
5078,0
5949,0
8348,0
9586,0
73,0
3763,1
5376,1
7291,0
4847,1
5829,0
11049,0
4837,1
4985,0
12751,1
7843,1
2816,1
11784,0
4933,1
11693,1
6691,1
10664,0
9285,0
4257,1
3616,1
1518,1
10017,0
7476,0
1789,1
9003,0
8449,1
5156,1
13299,1
10423,1
3315,0
10274,1
9264,1
4922,1
10766,1
7120,0
11224,0
8657,0
9378,0
4049,0
9323,1
10156,0
13429,1
5326,1
2265,0
3285,1
7017,1
2734,0
12493,1
12419,1
9471,1
626,0
10793,0
12931,0
1180,0
9661,0
2457,0
9371,0
2453,1
9051,1
12977,1
12742,1
10686,1
112,1
5815,1
5196,0
13311,0
7555,0
2937,1
7675,0
11109,0
2957,0
11062,0
6813,0
2138,0
3489,1
8104,1
5104,1
1248,0
498,0
3260,1
1449,0
1641,1
10985,0
1259,1
7167,1
9676,0
1777,1
425,0
11557,1
8518,0
11973,1
10143,0
9552,0
12309,0
6633,1
4104,1
465,1
5908,1
6175,0
9940,0
6598,1
2703,0
3626,1
13409,1
6543,1
7746,0
10922,0
3634,1
8510,1
10267,1
6640,1
7082,0
8370,0
4931,1
12045,1
2653,0
4870,0
3832,0
11184,0
3299,1
8489,0
6307,0
3116,0
3368,0
9095,1
4551,1
7041,1
4942,0
7988,0
11047,0
1995,0
10517,0
12121,1
13241,0
13487,0
4361,1
7626,0
3916,0
5691,1
9619,0
12912,1
9408,1
3303,1
2269,0
115,1
11965,0
291,1
9053,0
1871,1
3342,1
9901,0
12968,1
4391,1
11002,1
6553,1
10277,0
12581,1
10500,1
4268,0
9749,1
10719,1
6253,0
10815,0
388,1
5103,1
3755,0
1010,0
4377,1
2713,0
8870,0
5909,0
2254,0
5221,0
2805,1
6644,0
4248,0
7432,0
11833,1
10366,1
8168,0
9802,0
3231,0
3050,0
5489,0
5783,0
71,0
1729,0
1761,1
6002,0
8390,0
11720,0
2590,1
2579,0
6054,0
8140,1
8885,0
13239,0
5768,0
4937,0
8451,1
3953,0
2702,1
7488,1
7384,1
5453,0
2699,0
6625,1
9036,0
9093,0
2295,0
10683,0
8232,0
10810,0
2156,0
7779,0
1144,0
11364,0
7116,0
9963,0
11869,0
9192,1
7614,0
8734,1
6159,0
12580,1
6199,0
2436,0
1075,0
4875,0
10141,0
10865,0
5345,0
12399,1
1315,1
2185,0
5570,0
5632,0
12878,1
5609,1
5240,1
6486,0
6140,0
2007,0
8296,0
13338,1
1541,0
3558,1
7556,1
1061,1
3742,0
9041,0
2635,1
3639,1
4882,1
11334,0
4255,1
12973,0
8701,1
3422,1
3417,1
1280,0
771,0
8531,1
6514,1
2324,1
10538,0
5684,0
4170,0
482,0
6231,0
1546,0
1347,1
162,0
7923,0
8938,0
1790,1
11048,1
11841,0
5481,0
9445,1
7289,0
1478,0
31,1
586,0
4592,1
10632,0
10646,1
12044,0
9516,0
12373,0
17,0
11625,0
3109,0
9296,1
10914,1
10372,0
9169,0
12921,1
9746,0
9177,0
7745,1
1346,1
10807,0
1618,0
4176,0
1713,1
11220,1
4490,1
5183,0
7615,1
3847,1
11233,0
13365,0
6541,1
7203,1
7071,0
5995,0
8248,1
1439,0
11761,1
564,0
11560,1
2359,0
6053,0
12409,0
12955,0
4951,0
12137,0
3335,0
9549,0
12056,1
6347,0
9368,1
176,0
5258,1
6232,1
11580,0
2497,1
5743,1
2565,0
1115,0
10439,1
10552,0
4562,1
985,0
10687,0
4730,0
8948,0
10283,0
11874,1
811,0
8865,1
1762,0
3709,1
7753,0
6903,1
11248,0
12059,1
8103,0
11991,0
10214,1
5394,1
1149,1
4260,1
6891,1
7567,0
9964,0
3083,1
11475,0
2136,0
3482,0
3203,0
9083,1
5012,0
335,1
11878,1
8644,0
6977,1
13187,0
2129,0
10239,1
10679,0
12886,1
2949,0
9862,0
9633,0
1687,1
327,1
5201,1
7706,0
9637,1
409,1
7497,0
9643,1
8745,0
11504,0
13427,1
5030,0
9580,0
8536,1
2577,1
884,0
10124,1
372,1
10749,0
282,0
8482,0
8116,0
4552,1
8513,0
4804,0
9847,0
12136,1
6717,1
6168,0
10667,1
9349,0
7022,0
3516,0
1602,1
5770,1
3121,0
271,1
12910,1
7392,1
6967,0
7573,1
9473,0
12899,1
3575,0
5893,1
6841,0
9292,1
12740,0
2959,0
11664,1
3827,0
1896,1
9431,0
9129,0
9648,0
10279,1
9505,1
1480,0
11773,0
9937,0
10096,1
8009,0
4948,1
4246,0
12804,1
11072,0
7175,1
5205,0
5341,0
3774,0
3430,1
12768,1
581,1
4762,0
11801,0
654,1
3853,1
2266,0
12679,0
6890,1
11242,0
12222,1
5469,0
11608,1
8679,1
6081,0
7718,1
11332,1
551,0
6592,0
3371,1
11068,1
13237,0
9315,0
8550,0
6062,0
9219,1
4588,0
9564,0
932,1
5316,1
4781,1
12822,1
4122,1
2726,0
5578,0
3646,0
4486,0
5266,1
10204,1
7209,1
3094,1
10069,0
6227,0
2293,0
12297,1
6586,0
13437,0
9008,0
8645,0
13367,1
4908,1
818,1
1689,0
9554,1
3304,0
7134,1
9300,1
5833,1
9042,0
2358,0
4042,0
2756,1
1581,0
11409,0
12227,0
8131,1
10489,1
12602,1
13063,1
12983,1
12511,1
12335,0
9369,1
9716,0
13179,1
6432,0
10940,0
4814,1
1754,0
295,0
3619,0
4039,0
13476,1
3665,0
2855,1
7224,0
4523,0
10639,1
2335,1
10397,0
11519,1
7130,0
5998,0
7113,0
10917,1
7450,1
9924,0
998,0
543,0
4540,0
8055,0
3460,1
12555,0
2035,0
5295,0
11864,1
12662,0
12097,1
10565,0
196,1
2707,1
8597,0
2997,0
6448,1
4443,0
4281,0
6297,0
1007,1
12650,1
3043,0
7957,1
9866,0
8581,1
2747,0
9595,0
1804,0
7102,1
10117,1
2927,0
5672,0
9911,0
11778,1
3666,0
2551,0
2056,0
8474,0
11543,0
11655,1
4714,1
12253,1
13259,0
1937,1
7917,0
10703,0
11000,0
870,1
8824,0
13077,0
2273,1
10864,1
7857,1
3601,1
6395,0
2829,0
8801,0
9234,0
515,0
12685,1
497,1
9737,0
3680,1
8628,1
12487,0
2813,0
3431,0
6748,1
7334,0
95,0
7583,1
3252,0
3872,1
3266,0
8312,0
1023,1
7174,0
850,1
12005,0
1659,0
2221,1
7838,0
9173,1
6800,0
66,0
4169,0
4614,1
12010,0
7637,0
4306,0
13492,0
9496,1
5825,0
5262,0
8694,1
11127,0
1576,1
7981,0
4415,0
3691,1
3544,1
13254,0
5565,0
1912,1
8946,1
4665,0
10747,1
852,0
8594,0
5327,0
1100,0
9024,0
6599,1
7683,0
7282,0
9073,0
6894,0
636,1
3236,0
13229,1
11319,1
8215,1
9021,0
7520,1
1722,0
4423,0
13130,0
4724,0
934,0
10046,0
7188,0
5209,0
7832,1
343,0
4325,0
9983,0
12129,0
3587,1
8300,1
4631,0
4528,0
7068,1
10111,1
2315,0
13134,1
11636,1
5189,0
1384,0
602,1
235,1
791,1
12123,1
2934,0
11669,1
2390,0
10812,0
4803,0
