,P,Q,A
6213,2.1832844274512184,3,1
3322,5.907583428884585,2,1
8102,3.0795433580624723,1,0
2121,-0.8864739209169279,3,1
9652,3.9041638586437117,2,0
7271,2.6525101624645684,3,1
3841,8.682333801931062,3,0
3816,1.5020056588161224,2,0
7292,1.0085297985879147,2,0
13220,4.860804477066342,1,0
10080,2.104082284323489,1,1
1284,4.580490518187181,1,1
2066,2.1432207917192043,0,1
12418,10.65873054352937,2,0
366,-6.2752697790391885,2,1
6402,3.4129588396415564,2,0
10853,4.285477832395013,3,1
12085,1.4046276277470504,1,0
12520,2.1769537334709774,2,0
12513,5.194937610653445,1,0
10029,20.882838166267693,2,0
6435,2.545941892684981,3,1
10738,2.2664428964846848,3,1
6403,-2.449505225639591,3,1
3443,4.297026310693802,2,0
702,1.8113920760187523,2,0
10862,-0.7364246334888593,2,1
11694,2.8046851058651834,1,1
13381,11.7887138528122,1,0
858,6.264212744499739,1,0
12514,5.35281926685307,2,0
6252,2.1169231346071014,3,0
8643,6.848629405084932,2,1
6943,3.1235063402934884,2,1
8733,-0.03562475324061487,2,0
12901,7.1707445309209845,2,0
1479,8.994637236446442,2,0
10550,-2.4362012074379296,3,1
1710,0.3889414873660746,1,0
4778,8.063031289131217,1,0
12873,5.452662550098854,0,0
6383,15.757144494456238,2,0
8183,15.367005295420897,1,0
10422,2.9249485417825682,3,0
11331,10.5554150757445,2,1
2651,3.2199211456363646,1,0
11646,9.853243390407059,3,1
5034,3.11748461419184,1,0
8048,4.3400359535465345,2,1
1026,4.168623991178673,3,0
805,3.4646427139670677,2,1
12385,11.072781299107968,0,0
12019,8.461271053500838,3,0
8804,5.562657229326158,3,1
9879,10.170722619399195,2,0
13279,4.884884413484389,2,0
5005,2.455152654371206,3,1
2296,5.31457777767572,2,0
9919,10.132146186525155,3,1
1787,-0.13154519696860367,2,0
12799,7.587678586836954,1,0
7864,3.5754038854433015,3,1
9877,4.051083924849616,1,0
639,0.9213639506991196,3,1
5597,9.80470564912352,2,0
4680,-0.44930315107699426,3,1
544,11.732369981424451,3,1
1147,4.010637438538885,2,1
703,5.369238400718389,2,1
7054,3.709671589583311,2,0
821,21.409720319752306,3,0
4918,1.1193122735915226,1,1
1637,10.892530803960689,1,1
2374,1.9587762109702047,3,0
1579,4.083826559360098,2,0
8992,2.0253756070477698,2,0
9251,0.26518304964219774,3,1
4779,-0.21109995862461617,3,1
2888,5.069225048680954,3,1
217,5.423896585625452,2,0
10024,3.227185526931315,2,0
9002,1.8115127747130157,2,0
4971,0.9663403694409181,1,0
8045,2.1887675396158444,1,0
9467,0.4716575234941023,2,1
12003,-0.5311776354507631,2,1
4602,7.968553343165784,3,1
3463,5.616924325280596,1,1
13111,5.4185988073455205,1,0
12109,-1.3052716466934409,1,0
3159,2.515481513778586,2,0
11279,1.9538500428940475,1,1
3493,5.154091552141595,1,0
10873,7.174225886534824,0,0
4243,7.5115993931430225,1,0
10551,7.335864978822,2,0
433,11.15203300747745,1,0
5576,-3.6255083636359595,3,1
9874,10.947184391380857,3,1
6483,11.666612939663697,1,0
13396,17.425921081282297,0,0
705,5.750258841572111,3,1
9546,1.7540843672556918,2,1
903,-2.0092031039609295,3,1
5254,1.073206121538216,1,0
12536,6.496490474942718,2,0
6471,4.398292654943041,2,0
13026,5.220369378765905,1,0
1085,1.24393433338827,1,1
1536,9.176031665750179,2,0
6840,9.126326117793479,2,0
5130,10.37000518002213,1,0
11765,4.124016771878367,1,0
4794,11.92048944560626,1,1
4531,1.2976043264646295,1,1
4477,4.401466663854108,2,1
255,-0.25337447618105147,2,1
5420,7.308574067938902,1,0
3421,5.071719698566865,1,0
173,2.543327061627955,3,1
5759,17.219823040067748,0,0
2262,0.23547684880715813,0,0
4620,3.3373174367021843,1,0
4690,8.668346305575845,3,1
13261,13.314060337537093,2,0
10176,5.632187388122665,0,0
7612,8.04162371589918,2,1
6788,3.6089702837769817,2,0
10474,2.8638807074927914,3,0
4710,2.4808374989803226,1,0
8057,3.742299185413095,2,0
158,12.248283289944819,2,0
10411,0.10508992892966096,3,1
2037,12.292043835450873,2,0
8401,3.4945801460796417,3,0
4650,0.26250745700775635,2,0
8920,3.458280282282706,2,1
2178,2.1902913523067284,2,0
8211,12.131839811779901,1,0
13442,-2.63881328849833,1,0
11029,0.7758986733632738,1,1
5737,-0.7822492723775856,2,0
11102,2.9643857591371487,2,1
8386,-2.34274080830914,2,1
9188,10.299314461015166,1,0
13030,7.718341860971494,2,0
8201,3.389075279139081,3,1
1428,-3.4534441892427514,3,1
10623,-0.5563022631464911,2,1
6069,5.278942338444344,2,0
12812,6.91752016103422,2,0
4921,-0.9753227034672896,2,1
7348,1.4876347960344678,0,1
8588,10.151366109276736,3,1
4207,3.895611407846849,2,1
10019,5.183781837197742,2,0
2332,8.190179235881091,1,0
7848,4.786426111658341,2,0
3290,3.4092649640605117,2,0
5971,1.7381281563289832,3,1
2515,2.9112062031541863,3,1
11702,-3.5594587469493417,3,1
11496,2.3399026384026334,2,0
11791,2.110380398242852,2,0
6217,4.114694342699562,2,1
6090,9.24048887883497,3,0
11215,1.8312740463158517,1,1
3432,1.9059583924173324,2,0
2157,5.4674111694958905,3,1
9871,3.425845475197412,3,0
11626,13.663522336837199,3,1
1828,2.009237463767476,3,0
8174,7.029842558620898,0,0
13242,4.116994262290859,1,0
6010,2.0761329252661955,1,0
5443,1.760454579158328,2,1
12283,19.022516239992534,0,0
5643,3.814530651809375,2,0
11769,2.6369253883935553,3,0
6034,8.103233392321913,2,0
3394,13.79295144281041,2,1
9909,5.953904188583116,3,1
9043,4.963546229456877,1,0
1175,4.676377561599784,2,0
7294,9.722916453497259,3,0
12668,0.3785801856180031,3,0
4818,4.017970685247387,1,0
11288,3.4986116302964514,1,0
109,-0.002162010296304029,2,0
7605,-0.18111866490059358,1,1
2098,7.693276237745702,1,0
11581,4.273984115530723,2,0
9484,3.1473535786546147,2,0
11128,6.127918840631937,1,0
622,8.149415096073124,1,0
1785,12.922919606468989,2,0
2095,3.304165920175346,2,0
5970,1.6239852652804665,2,0
12251,6.104069710300085,2,0
489,-0.7928775068403335,3,1
790,5.390882277938748,3,1
12663,6.300365031863105,3,0
11307,5.644848227871968,2,0
2012,1.1297345901065785,3,1
9104,1.2277955718382874,1,1
8227,2.6244441046100873,3,1
23,0.9256896340033127,2,1
11679,4.19102321414049,1,0
8118,0.485445415483472,0,0
6818,0.5186212763416889,1,1
3037,3.8573428413426223,3,1
1193,5.881343292997755,2,0
5639,6.699143958960102,2,0
10129,4.393019623553912,1,0
9236,8.291985589326249,2,1
4913,3.7726371839838855,1,0
6705,-1.5024937506468286,1,1
11273,11.776283433328924,0,0
385,1.736244865676123,1,0
6776,5.782904315562886,0,1
10813,4.534288343394337,2,0
2899,2.9585469639336752,3,1
7265,13.073681186387827,3,0
545,1.9767506984274832,3,1
726,1.2952190274224122,1,1
1040,5.543596760120387,2,0
8153,-0.610735245612882,2,1
10008,9.72414446144189,3,0
7256,0.09258318288599898,1,1
570,4.654549366878519,3,0
9359,4.455609750748608,3,0
5358,-0.5281492215555441,2,0
5929,5.264274454701777,1,0
2690,-0.6855042961567466,3,1
4150,9.923831719882479,3,1
9888,8.44541790259163,1,0
8789,2.50484518592335,1,0
10432,0.0007381017079972629,2,0
11492,0.7319198986981093,2,0
9656,15.397820631983523,2,1
12084,3.436464388573815,2,0
344,0.4083431153218082,2,1
448,11.693514712451444,2,0
6986,0.533763561873827,2,1
514,-1.4529731631060256,3,1
3705,3.5010173937111047,2,0
12965,9.967387179168835,0,0
3990,-1.0944239471336843,0,0
236,7.778847799839294,1,0
889,-2.9744842523999773,2,1
7663,6.984496848044699,1,0
13485,6.89427845991776,2,0
7858,5.670432815179981,1,0
11263,21.796729734412587,1,0
11181,-2.690106543373666,3,1
13343,10.184985395144375,3,0
982,6.508416523059234,1,1
2523,14.711279794391135,2,1
10272,11.917690505007009,1,1
5203,-1.1289423834476024,0,0
5228,3.0223010810445965,1,0
8716,1.6654905961881599,3,1
6958,1.8573822874462096,3,0
5011,7.5585598063619965,2,1
5719,-0.27590054551195253,1,0
9105,1.1466259334987625,2,0
8731,1.696114366752576,2,1
9088,15.411458855907078,1,0
7624,2.511566689591364,2,0
2113,4.630052677047799,0,0
1069,2.269535471680174,3,1
8611,13.400081842527179,1,0
11834,6.209736858175841,2,1
11826,4.013402829766687,1,1
11930,6.41886868460826,3,1
3389,2.4141359229234425,3,1
2979,5.932159429216738,2,0
11862,-3.0950319600774474,2,1
5391,-3.2356415135919336,2,1
12425,0.6748261106900475,2,0
9027,6.983136518043352,3,1
4496,-1.7271443218641946,1,1
14,3.062372308877235,3,0
3096,5.402241198709957,2,0
6650,5.473384921184374,2,0
283,3.5887936223114445,1,0
3968,0.46795081611655265,0,1
12135,5.029361443716492,1,0
4510,5.244675385698396,1,0
4999,5.40159167085591,2,0
2406,10.504744046611151,3,0
5246,8.53430574496478,3,1
8476,8.729341677460756,3,1
2907,4.899512194991296,2,0
4006,4.215427265442056,1,0
1786,1.3975709059114674,3,1
500,16.22390365403958,1,0
6436,1.037576573722243,3,1
1013,4.2823094200947684,3,1
7315,3.025293289861521,1,1
12660,3.2105543613947587,2,0
7354,1.3308833973719656,1,0
1784,2.5157474038670795,2,0
4293,0.8638371037575534,3,0
7743,7.959261951546406,2,1
5822,3.824535560670883,1,0
8612,0.24188130103060734,2,1
10304,8.042288898854238,1,0
4727,-2.51241340596978,2,1
3388,-2.004460392978232,3,1
6499,12.693726792004629,2,1
4075,7.463216369094576,2,1
12139,5.970360125402649,1,0
673,-1.0633469326661953,1,0
11911,4.341203170339533,1,1
3556,2.172047371679499,2,1
1375,15.48423904180833,2,1
5939,-1.1323656597256022,2,1
345,2.9985757548882503,2,1
7260,9.318727220722703,2,1
13213,3.389735252419336,1,0
11285,5.380422963323814,1,0
1674,-1.5363615294105806,2,1
4681,-0.3969813063162836,3,1
266,4.296746746489447,1,0
2637,4.480840698375116,2,1
6632,11.561789669807657,3,0
5416,1.4019253098697377,0,0
9138,3.1285937483891795,1,0
6417,9.998659464760117,2,1
12869,3.2495667573571665,2,0
13194,6.846127362827871,2,0
9959,4.443142594859856,2,0
6720,10.833640122114115,1,0
12291,3.5382496352102675,3,0
5242,12.236755924039901,2,1
9227,8.708319857645868,0,1
166,13.957453744338812,1,0
3095,5.655771125139105,2,0
7797,3.2591517840153124,3,1
8912,-0.9523973374342226,1,1
5310,-1.7312670384573323,3,1
1767,0.08280563051750978,3,1
5756,13.840759159665708,2,1
12027,3.684076247782515,3,0
11564,14.123848737304582,2,0
1611,-0.7613267794800644,2,0
839,0.6629001507981541,2,0
9277,4.885328920488411,1,0
11321,7.141513399483925,1,0
2814,-0.15115304292883813,1,0
9116,2.543612499013835,1,0
7877,13.99389044848351,2,1
10998,0.7064547741529323,2,1
8071,8.844665611457478,2,1
1706,9.758659120423907,1,0
2411,12.416305976133348,1,0
11603,0.41438588783267194,2,1
661,2.6801004810997795,1,0
5042,9.754132748405132,2,0
6014,8.58584963523452,3,1
4,13.853113122041943,3,1
4069,7.936816495718753,2,0
7689,6.335390707164966,1,1
5,6.160864404639307,2,1
6663,8.200412393386827,2,1
2166,16.652680906809803,2,0
2915,1.0482622744073065,2,1
10494,8.213723738493181,1,0
259,7.791440300489172,0,0
308,8.364123123899159,2,0
3851,0.9331801499127983,2,1
12041,16.128357441557476,1,0
13252,9.04972161258919,2,0
2005,7.66371197406843,1,0
8816,3.9134003225446916,2,1
5436,3.6122820749251376,3,0
3809,2.9149928005283297,2,1
7210,7.668802554107742,1,0
10951,6.316401317340997,1,0
8747,2.345825525369942,3,0
10767,5.147698549897345,1,1
13049,1.0864794244303506,2,0
8093,4.461118755936266,2,0
13205,7.134079206610032,2,0
8841,1.5022105405412571,2,1
8616,-0.6092324568862002,2,0
10579,-1.7286662865791507,2,0
4322,1.6565286228224867,1,1
3683,4.836882565413568,3,1
11598,13.00799244000877,2,1
1778,0.7484276764459395,3,0
3139,27.293152745872938,1,0
9955,-0.3476728254773227,2,0
3438,3.7089399151190836,3,1
957,3.5228046477261983,2,1
4416,6.699863316761256,2,0
9121,2.338531634246495,1,0
2300,11.6895060379344,0,0
3783,2.814342324298488,3,1
11415,-1.1635916864438645,2,1
12571,4.361649721298958,1,0
2740,1.1923254818154705,1,1
6583,7.446826529754227,2,1
10574,6.9640604783858695,2,1
6349,-0.15185599282035678,2,1
2769,8.029663030117804,1,0
297,1.948133191182905,1,0
4987,3.5297448315126254,2,0
8154,5.062333431768772,0,0
4702,13.649027269908323,3,0
12437,7.5367379189392,2,0
3484,9.865424494814128,2,0
9979,3.6202086914215372,2,0
10047,0.1965734574007456,2,1
8786,3.069010771232787,1,0
3110,13.60512579898105,2,0
8172,6.957062150929903,3,1
5790,7.339864512447625,1,0
1418,10.277439804416641,3,0
11140,7.674966307440509,2,1
3433,5.5255988490607315,1,0
5616,22.878993089732724,2,0
10102,8.297788114018255,2,0
5204,7.851672747151465,0,0
8869,-0.812593582324554,3,1
12138,1.2659502905289313,2,0
10186,2.4165434685818417,0,0
3664,15.081326098496,0,0
561,0.11040240681456065,3,1
6185,5.529952908088358,2,0
11718,6.891491131575692,1,0
11537,0.4672834246993365,3,1
10099,7.351419642913735,2,1
4381,11.42619660791743,2,0
56,4.4557106628984045,2,0
9935,-2.0413602278506144,2,1
12352,2.890978487943391,0,0
12905,3.737679269727245,2,0
340,6.9503997411754606,2,0
5967,8.417196190348072,2,1
11070,3.1776315989262063,1,0
3016,3.311433802623495,1,0
10139,15.092483582623561,2,0
188,2.0874772551700875,0,0
2600,-0.2048009423283862,2,1
7874,14.264938753537619,2,0
7273,13.62054972299537,3,1
2656,4.079911485078334,1,0
12484,6.384739584414825,0,0
9644,18.952905176923032,2,0
9220,-2.8186119142925268,2,1
4404,4.479871664332539,1,0
7475,0.3417372015557453,2,1
12964,8.127989263781684,1,0
10338,7.984201762446748,2,1
4625,5.6375194682934024,1,0
10942,11.053723076101786,1,0
1936,4.537192931173405,3,1
8617,16.401907483761565,2,0
6089,8.815436557102165,3,0
655,0.2186274622636648,2,1
6055,6.5397969236529665,3,1
12612,16.141834759547272,2,0
12459,-0.6130451413379026,1,0
10259,1.2379978419640636,2,1
12587,6.290677449563498,1,0
8280,-0.14715843091936032,2,0
10531,1.865234181627402,3,1
5372,0.9345989806710753,2,1
3183,0.32451641982545215,2,1
2290,3.05158245467331,2,0
4132,-1.3501603815886414,1,1
12080,8.823375680841357,0,0
5297,7.49774287447848,3,1
8332,3.9950435105276254,3,1
1262,-5.635482110095078,3,1
12596,5.186155079851116,1,0
399,-4.570685794393109,2,1
3994,-2.9737579685913227,2,0
7141,0.14603715132895845,2,1
723,11.48319047776309,3,0
4718,-0.05061006500944476,1,1
4587,-1.89298445314855,3,1
10181,5.311182362597297,2,0
11013,4.65399665508035,2,1
8329,-0.10248155837152773,3,1
13486,0.3836531168835964,1,0
2107,4.531913576955722,3,1
3610,2.0079355570153683,1,1
12157,4.508838599631638,1,0
8475,1.0925808821251068,1,0
1417,0.779981763912895,2,0
10592,1.3720918866830247,3,1
5131,-1.2684159574009768,2,1
6628,1.4005563258547284,3,0
9448,6.858148681677287,2,1
13407,5.15696098699536,2,0
75,-4.553782183768341,3,1
8096,3.5047218372041327,2,1
9829,-0.17153267589085264,1,1
4898,14.029253614899945,3,1
11582,0.6958386879247633,3,1
8443,1.0388285449094021,2,1
1552,6.4109026226422205,1,0
6416,-1.1255457936949786,2,1
3326,-0.769045399508425,3,1
5800,7.459799116006296,3,1
9590,7.483230064473428,1,0
3654,7.109815490838902,3,1
6722,0.006280232716860956,1,1
4758,1.1777208786158446,3,1
4227,2.353392392573328,3,1
6070,20.27424575094523,3,1
11348,12.082923901357992,3,0
4734,-1.5838478740892437,3,1
4144,8.953634192582115,2,0
6260,5.938476267113206,3,1
6341,3.5553511378721776,3,1
1318,1.1622977714602298,3,1
9420,-0.1070050790947555,2,1
6849,1.2207472809260294,3,1
4557,3.6935164956884243,2,0
3889,6.247836307158634,1,0
9209,-0.0021705360885961866,0,1
9597,9.911140963642215,1,0
10939,10.801775468318034,0,0
10769,-7.05402689968431,3,1
6488,1.8691821254838692,3,1
8408,5.77518665333263,1,0
507,7.8218824307615495,1,1
1095,4.4397297891425085,2,1
12876,5.1806960187178195,0,0
10392,4.9274571736186425,2,0
2846,-0.8454646162576771,3,1
11976,0.26010319226942347,3,1
7896,3.9943139752277075,0,0
2861,1.8347678883811884,1,0
4958,0.6635059727916557,2,1
7764,13.234242697872324,3,1
3426,20.897613491274747,0,0
2509,-0.44273772037838166,1,1
872,10.335957998044586,0,1
9681,26.27254351359423,3,0
3648,-0.9999035502079421,3,1
3261,1.366113174232496,2,1
6418,5.305217862004149,1,0
13039,10.08499652774745,1,0
6061,1.0440238248475966,2,0
625,6.070104585403406,2,1
9435,7.491253005474719,2,0
6876,5.494603098631074,0,0
13005,8.204540524104777,1,0
484,5.454274832842392,2,0
10833,2.7570709391420056,2,1
7705,1.6424714938962137,1,0
10943,5.165631232939292,0,0
11838,1.8444282049167513,2,1
6547,0.6224366619859951,2,1
2040,7.2373688545798025,2,1
9352,4.45323448632977,3,1
11644,1.98283558577233,3,0
4534,-0.0790780186958806,2,1
11443,6.980542483603297,2,0
3446,1.4219851160570578,1,0
13284,8.169040375648471,3,0
4561,1.1723175018032805,2,0
157,-0.24127194932344365,1,0
3881,3.33343726150289,2,0
3526,17.212918741605815,2,1
4869,-1.579432035111271,2,0
2279,4.916079268369389,3,1
3112,2.8019439385171454,3,0
9432,2.5635801661394004,0,0
6042,5.97069119098748,1,0
8610,3.6766765827287053,2,0
12790,2.7779281034152095,2,0
427,1.3891129169517678,3,1
5718,-3.6889150744282446,2,1
6123,-1.6613896099810956,2,1
3145,-2.621390170000261,2,1
1584,4.732185423140064,3,1
6282,6.423544019905618,1,0
5305,13.820792091853173,3,1
11815,5.740854881170405,2,0
4684,1.6853710365109633,1,0
10826,13.407591629076816,3,1
7435,0.3307139033802725,3,1
7979,0.40204552815734873,2,0
6741,3.0040679474599923,3,1
12432,10.8990253699886,0,0
7725,2.712165428166145,1,0
9063,7.933424213597325,0,0
12104,2.0343632725248524,1,0
9559,-0.16653101239168533,3,1
46,6.002710304282316,1,0
6675,-0.7735964246199601,2,1
8491,2.3106969452585457,2,1
9310,3.0410501747799104,3,0
11746,0.9340324640018673,2,1
5077,-1.6855764207988442,2,1
10293,5.131772865982498,2,0
12090,1.7704509760222091,2,0
7069,-4.61598918865521,2,1
9194,2.3977040526631788,3,0
10576,1.0594059697018068,1,1
12860,9.110981365049124,1,0
12366,7.725170808913335,2,0
616,2.174718759071289,2,0
9347,5.373534166548997,1,0
113,9.199699502249675,1,0
99,9.031439201661541,0,0
6229,7.582760029203719,2,0
8568,-1.2866983242440768,2,1
10581,8.25823383750076,2,0
7709,5.255348822021462,3,0
4173,-1.875210521010806,3,1
3374,4.18767727438093,1,1
10597,0.25345957384601725,2,0
10043,11.544176438700147,2,0
8545,10.567971295957355,2,1
12565,-0.18073258386363533,2,0
7712,14.338104580735235,3,1
7138,-0.021206059849368353,2,1
6355,3.104911073404843,3,1
11035,1.0051144242665861,1,1
5465,5.730850160558556,2,0
7826,0.40048806499778267,2,1
7204,1.9741149589444902,1,0
12249,2.453626798134629,1,0
165,-0.5492712277161962,1,0
3057,1.1089036594549704,3,1
12995,2.7844980961229573,2,0
13411,8.3979842693247,0,0
3218,11.147792769652114,2,1
8599,5.025456764840981,0,0
1252,-1.4487472483455777,1,1
2879,2.492277525355666,2,1
603,5.2601491485779945,3,1
13406,1.5297199679860993,1,0
7978,-0.8008458756338643,1,0
8226,6.993749826109388,2,1
11226,0.6089644605126665,3,1
12680,7.156565099057994,1,0
10741,10.144933302601265,1,0
1141,8.844192048705207,2,0
5542,4.297562444503852,2,1
100,7.689459807679981,2,1
10817,4.633967281040869,3,1
6364,1.0206913222164657,1,0
4186,3.5404044999059825,1,0
12451,6.094148518022103,2,0
8214,1.9728956435004985,2,1
8425,13.700302976245617,2,0
10916,7.13128429258532,3,1
1574,5.314588348967083,3,0
10249,1.3986789974629517,3,1
4746,11.58363293202506,3,1
5349,7.605437161133722,2,0
3740,7.3774341573428845,1,0
3211,-0.6077282792932981,3,1
2724,5.148245305089666,2,0
6263,2.6648287401859054,1,1
3514,1.4645233676117027,1,0
597,9.544105928169078,3,1
5119,-0.4110731142363586,3,1
12110,3.08139024850463,1,0
289,-0.6942798445759926,1,0
1533,9.733090405716391,1,0
12430,6.48872915766188,0,0
5186,-0.5470647256865195,1,1
3577,-1.549748633185955,2,1
4372,24.815607879527242,0,0
6979,-1.5343319298390423,3,1
13295,12.62243060220135,1,0
11606,13.938821178393315,3,1
9779,3.1474486850215735,0,0
4129,1.832151523741318,3,1
10089,6.2279706779506006,1,0
5885,0.44538240134985774,1,1
12481,-2.4654357449455877,1,0
2650,9.331533407312591,0,0
9982,0.47903936342093023,3,1
9876,4.989239593527731,2,0
5699,5.275537048139339,2,1
2144,3.429020603503297,1,1
10010,3.1021971331235343,3,1
7206,7.629010683826882,3,1
4609,4.500294515069729,2,0
7090,4.646681438520117,3,1
7514,9.929995578360186,1,0
3425,-1.2943196903208354,3,1
1272,-0.2204939239680861,2,0
3324,3.368653659117136,3,1
11505,0.6254638791771501,2,0
6336,4.750489481076456,0,0
11010,4.744062580317504,1,0
10989,7.731794354344219,1,1
2961,9.75353163800662,0,0
4661,6.417699763562437,1,0
219,1.1629802056905176,2,0
1192,0.8823113070645133,2,0
10537,4.88827055813094,1,0
5086,1.0882471777331308,1,1
4776,10.321177552533614,1,1
13452,8.259518619996253,3,0
1187,14.13280653942413,3,0
4769,17.05860928135355,2,1
11665,4.149594944784665,2,1
3011,4.5069920458146235,2,0
12278,13.91773393969368,2,0
13491,4.435644653249682,3,0
9123,-1.3399299400665954,2,1
9228,20.402394934645475,1,0
4383,2.4061317950596477,2,1
12875,3.7503248773110776,2,0
1675,7.7912626381898145,2,1
5284,3.9194436050517263,3,0
9364,3.8252034999275804,2,0
1514,16.508931301745896,2,1
194,7.546900681167372,2,1
10612,9.587618176650818,1,0
6242,6.599697552357572,2,1
2014,2.2421531237701067,1,1
6439,4.845103264100879,3,1
9608,2.2287214107198317,3,1
834,0.880746322490916,2,0
5330,5.418560808634213,2,1
6678,5.992870724138433,1,0
12830,2.5281992670303,1,0
10841,1.2583487864279628,2,0
8321,10.435085088544817,0,0
3494,15.211460588033066,1,0
8936,6.041209214016424,2,1
2682,9.682478233408885,1,0
1343,0.5718349483450167,2,0
5653,6.056875912039199,0,0
2013,5.4475607265700265,1,0
2067,5.3862941948525265,2,0
3141,9.275743931249654,2,1
11272,4.6752098756537555,2,1
321,1.0914312649506472,2,1
2615,9.810929011755189,3,1
3210,23.87884574934337,2,0
10359,2.2627956949592347,1,0
438,1.1868218236707653,2,1
9520,5.14618586713525,3,0
2630,2.7226695079771397,1,1
6136,4.051515920456302,2,0
12130,3.7199681655297105,2,0
898,5.975342548255047,0,0
13415,8.420218436651748,1,0
1705,5.108175212888075,2,1
510,6.534553511487358,1,0
3539,2.430006038096816,3,1
2560,2.4349578902806064,2,1
5074,7.199302410435423,2,0
9697,-2.0110453674625046,2,1
11944,3.9397208493877973,2,1
11051,2.6592727243096457,2,0
1421,6.725926366631546,0,0
2778,5.759473914991569,2,0
6468,4.863039865150007,3,1
7357,0.5571704622499125,2,0
9128,10.022354168060543,1,1
2811,6.478992875189418,3,0
1836,-3.0197162072668235,3,1
1355,4.850644739970844,1,0
6315,1.5039636082139127,1,1
4994,11.383874338137037,1,0
10404,4.066261028533887,3,0
2447,4.792779119174373,3,1
6473,-0.5835367065358388,2,1
242,14.812646614198128,1,0
153,7.641352546702697,2,1
60,2.298319613713808,1,0
6305,7.128944903934089,1,1
8918,5.6679055781774,1,1
9376,7.298992395285207,3,1
2103,0.7293013054954374,3,1
12489,8.170281259781861,2,0
3897,2.940527757226535,3,1
11974,3.457426135846394,2,1
706,-1.6426045730507675,2,1
7103,10.988786210198771,3,1
172,5.351059930587505,2,0
12863,11.510996190992792,2,0
1727,16.16292232647999,2,0
5440,-0.5340820813583721,3,1
3503,5.589221377072841,2,0
13067,4.221014739129156,1,0
8326,-1.8037522365029002,2,1
6571,0.48104965817991685,1,0
5004,6.665355971909207,2,1
201,3.879774730034896,2,0
7451,2.2417874011383,3,1
13308,-0.7299999724208887,0,0
1893,4.567791087017828,2,1
228,-1.4234624232953608,3,1
10641,5.814546603254285,2,0
378,0.17844781374139007,3,1
428,-1.0380414373730709,2,1
2017,4.460435744147815,1,0
5035,4.365739268771896,1,0
6654,6.731261262500831,1,1
10382,6.995242226877245,3,1
1206,8.562694714922056,1,0
5401,3.107123487440889,3,1
4334,2.9133398423999814,1,0
10524,7.4755865787171505,3,1
2886,2.5052856780853268,2,1
11863,18.60369105724513,2,1
10354,5.870404693741364,2,1
7489,8.287457706994479,1,0
7346,9.65543529882573,2,1
13333,7.924345891645229,2,0
3423,2.4969471163267487,3,1
6865,1.53964370362705,2,1
10640,16.579345357720662,2,0
9991,1.8114678261002397,1,1
12506,7.309339766239946,3,0
12692,5.69170402422477,3,0
1211,0.7736441506759357,1,0
1448,3.008353107833698,0,1
7415,18.535413724017644,2,0
9125,5.074918121778211,2,1
11180,1.1750338477308948,2,1
1829,7.83302074809775,2,0
3018,0.8573017764539561,0,1
4005,2.056548760958469,1,0
8662,0.9658024089686112,2,1
1313,4.489376967564062,2,0
5172,17.314046120052133,2,0
4138,1.9208596883887687,0,0
7930,0.4135386733968227,3,1
10252,-5.211549993021799,2,1
3722,9.553665372915875,2,0
4424,4.358275909162879,0,1
8155,4.912728181335484,1,0
12868,0.002604788727369467,0,0
12709,0.6736029228465725,2,0
10218,6.496908114580171,3,1
8822,-0.8598838380156886,2,1
12854,0.6031743689934939,0,0
2955,16.726355728858227,1,0
5889,19.96726302376912,1,0
5231,3.9947225726288345,3,1
5780,12.282095072048508,2,0
8631,3.9174736983880343,0,1
2564,13.873478332893999,1,0
3273,4.568862079781354,3,1
1506,10.25364679665315,2,1
7251,10.831806056037948,1,0
9853,7.46374160838595,3,1
2477,4.493174216978316,2,1
6453,9.673064209902542,1,0
10620,-2.4488080932204346,2,1
5133,-1.2971371969661654,3,1
8041,9.439273628181285,1,0
13114,2.043043912342598,0,0
12966,6.558903512631827,2,0
3588,6.031243453026039,1,1
8254,1.2001026699178179,2,0
5365,3.604534223318124,1,0
6360,0.8895701136761955,3,0
12326,5.840448597842715,2,0
4703,-0.2447847631552562,2,1
9689,2.75429001399222,2,0
5368,0.6051314202526163,3,1
2062,7.754646361458406,2,0
6476,16.989797891785205,3,0
8749,7.353389889522919,1,0
4062,8.370364923898848,1,0
3708,8.959044593839673,2,0
10459,13.796545594504044,2,0
12477,5.271327214983089,2,0
11032,10.722274270256353,1,0
2117,7.714596064697868,1,1
3765,1.7977442641910057,2,0
9881,2.009489516787074,0,1
3449,4.866366752391667,1,0
8243,2.766788831233021,3,1
3989,2.211657748865809,2,1
1803,3.659877786797927,2,1
6771,9.276908691503213,2,1
7576,7.919773124092641,2,0
7369,5.1078183211822905,2,0
12567,4.08833972688342,2,0
1961,4.5359812150681424,1,0
10558,5.5639668160978015,2,0
8950,2.140725619431656,2,1
7751,-1.449756526089903,2,1
3178,3.537438442101215,3,1
2244,2.588951592100105,2,1
4309,2.210733230143843,3,1
6209,6.448170639949193,1,0
7927,5.503043157906778,2,0
6773,5.154809550331603,2,0
13439,3.737822677983984,2,0
9814,-3.999831829422881,2,1
11726,-5.993516372321597,2,1
10243,4.733382083219963,2,0
10616,12.739746082497835,3,1
6203,4.706773750136911,2,0
11169,6.024627614843589,3,1
1724,5.697989377019295,3,1
