,Y_real
9658,0
1040,0
7269,1
4374,0
2443,0
4352,0
10540,0
588,0
10651,1
712,0
5631,0
6648,0
6140,0
6697,0
10220,1
2979,1
10151,1
7669,0
7913,1
8815,1
2522,0
6732,1
10107,1
4498,1
11144,1
6014,1
7491,1
5119,0
3294,1
287,1
6597,0
5108,0
7299,0
10053,0
9964,1
459,0
1497,0
4863,0
4340,0
6078,0
8174,1
5444,0
10635,0
2924,1
2969,1
3514,0
10490,0
2748,1
2580,0
5329,1
3050,0
9167,0
8608,1
2582,0
6589,0
8950,1
2680,0
7236,0
10649,1
3586,1
9024,1
10027,1
8059,1
10163,0
4736,0
11082,0
43,0
2466,1
799,0
6453,1
4400,0
385,0
9420,1
10475,1
8772,0
2456,1
4150,1
9378,0
4734,0
8060,1
5031,0
7343,1
3863,1
7046,0
9399,0
6595,1
3643,1
7589,1
5295,0
4355,0
3467,1
5189,0
317,1
8744,0
2394,0
8001,0
7349,0
7361,0
2470,1
1324,1
3216,0
1895,1
305,0
3502,0
2715,0
5896,0
639,0
11163,0
6869,0
3369,0
929,1
5405,1
9944,1
5267,1
1263,0
9638,0
7538,0
5643,1
304,0
7071,0
9086,1
3647,0
193,0
6818,0
10970,0
6342,1
10547,0
1346,1
1515,0
2640,0
10864,1
5069,1
5886,1
5919,0
1321,0
11086,1
2448,1
8163,0
2225,0
1576,1
493,0
4615,1
11003,1
4753,1
456,1
7154,0
4658,1
9414,0
268,1
9879,0
8617,1
1588,1
10179,0
29,1
11051,1
4333,1
4284,0
5813,0
7270,1
4612,0
5256,0
2719,1
10888,0
10401,1
11069,1
4525,0
10196,1
4844,0
724,0
6673,0
2289,0
11068,0
11056,0
4887,0
776,1
3332,1
6540,0
9107,0
865,0
8013,1
7698,0
10743,1
5629,1
10161,0
5021,1
7279,0
1833,1
8288,0
7440,0
383,1
1024,1
5778,1
7267,0
1191,1
5534,1
2469,0
11040,0
1867,1
2173,1
2802,0
2452,1
7863,1
4208,1
2808,1
2875,0
5709,0
3348,0
10459,0
8554,1
6687,1
939,0
7809,0
8188,1
6670,1
4627,1
5636,0
7493,1
2880,0
8559,1
4797,0
9878,0
10954,1
6989,0
140,0
6984,0
9994,0
6051,0
9624,1
8146,1
7483,1
7333,0
6319,0
9236,0
1917,0
4780,1
6238,1
1745,0
6750,0
1545,0
5949,0
10015,0
9697,1
585,0
2758,1
8198,0
8851,0
7981,1
8740,1
7442,0
82,0
3214,0
6301,0
6942,1
3869,0
49,1
4787,1
7960,0
10648,0
10774,1
5029,0
747,0
6170,0
3615,0
102,0
6603,1
2560,0
9894,1
8915,0
6308,0
2818,0
3454,1
8303,1
2434,0
652,0
1927,0
9755,1
409,1
10797,0
3982,1
4826,1
8750,0
8021,0
8226,1
3443,0
8532,0
4680,0
7203,1
4287,0
1718,1
6481,0
3872,1
5917,0
2355,0
1120,0
3060,0
1722,0
10575,0
10278,0
10450,0
3204,0
8408,1
3321,0
9488,0
1656,0
9889,1
2089,0
7202,1
549,1
4510,1
517,0
2830,0
7547,1
7644,0
10752,1
9819,1
9937,0
3141,1
3620,1
8263,1
5403,0
7409,0
3079,1
1663,0
2031,0
3641,0
9504,0
3201,0
9990,1
10126,0
8080,1
7530,1
8455,1
6691,0
11087,1
5449,1
332,0
160,1
4961,1
4897,0
8484,0
7952,0
41,1
9895,0
1070,0
8038,1
4625,1
7492,1
9160,1
564,0
8889,1
10228,1
5281,1
11189,1
3457,0
3775,0
11230,1
10194,0
3876,1
10759,1
1041,0
505,0
4316,1
778,0
2845,0
9246,0
110,0
6551,1
9588,0
9228,1
9977,0
3412,1
5070,0
9713,1
343,0
5769,0
5533,1
2502,0
4539,1
6044,0
1469,0
2932,0
6471,0
7846,1
6975,0
11179,1
4187,0
11025,0
6608,1
5566,1
10392,0
4315,0
1424,0
6534,1
4646,0
10544,1
7739,1
8768,1
3700,0
9428,0
10847,0
9594,0
907,0
3452,0
8489,1
3640,1
9667,0
9677,1
958,1
2895,0
5904,0
4291,0
10817,0
6531,0
4919,0
6059,0
7955,0
1412,0
4057,1
10872,1
630,1
561,0
10892,1
2980,1
8709,1
2561,0
3338,1
8801,0
4262,0
8656,0
5428,1
2645,1
8874,1
8838,1
11023,1
8583,0
3562,0
7691,1
10269,0
10868,1
6027,0
3503,0
6139,1
8778,0
2063,0
689,0
5717,0
2720,1
6976,0
3739,0
3155,0
8026,1
477,0
1717,0
8456,0
7557,1
11074,1
4164,1
5350,0
6720,1
45,1
8229,0
2635,1
10789,1
678,1
8542,1
8325,0
3566,0
6785,1
5020,0
8270,1
5844,0
7472,0
5154,0
4193,0
353,0
5142,1
10461,1
920,0
8735,1
326,0
10783,1
6851,1
7876,1
1482,0
8137,1
7990,1
9224,1
1078,0
10960,1
587,1
5458,0
5924,0
2826,1
3639,1
3851,0
10437,1
8811,1
6510,0
4825,0
10755,1
9881,0
6030,1
1288,0
6518,1
2484,1
8017,1
10102,0
5824,0
5815,1
9088,1
1445,0
10115,1
3539,0
4979,0
5087,0
7999,1
4816,0
3187,1
3674,0
1680,0
8748,1
1465,1
7454,1
9132,1
2881,0
299,0
7534,0
2170,1
8759,1
7592,1
1790,1
4785,0
487,1
1535,0
577,0
2541,1
8527,1
5471,0
11072,1
10476,1
6493,0
6674,1
2897,1
4107,0
8135,1
2371,1
5617,0
8952,1
9804,1
6971,1
4778,1
9178,0
11022,0
5678,1
2042,1
7853,1
1218,1
1156,1
2119,0
10069,0
1911,0
2251,0
6428,1
6693,1
10469,0
2885,1
9976,1
8828,1
9718,1
8565,1
9805,1
3749,1
5694,1
9083,1
3461,1
3979,0
11233,0
579,1
4952,1
9633,1
7835,1
10429,0
10842,1
8975,1
9115,0
7940,0
6598,1
6756,0
475,0
5481,0
4866,1
7870,1
5607,1
5,0
10011,1
7613,1
5570,0
212,0
2837,0
490,1
2480,1
8346,0
3054,0
10090,0
2528,0
9926,1
8258,1
6307,0
6067,1
7226,0
2392,0
4006,1
9707,0
1805,0
1909,1
408,0
94,0
5663,1
7307,1
1291,1
10108,1
7842,1
9295,0
2168,0
9691,1
8765,0
2406,1
1492,1
9946,1
3098,0
3119,1
3726,0
7461,1
7740,0
3902,1
4538,0
6899,1
3625,0
10155,1
670,0
6599,1
3506,1
5890,1
1316,0
9978,1
6614,0
8990,0
15,1
1008,0
10802,0
10498,0
4733,0
9186,1
4818,1
1949,0
7386,0
3533,0
7891,0
5967,0
2957,0
3901,0
1830,1
7171,0
6562,0
7794,1
2388,1
0,0
5268,1
3571,0
9828,1
1269,0
2542,0
9313,0
9222,0
6156,0
4375,0
10277,1
3750,1
8749,1
5666,0
2832,0
2683,0
5093,0
6009,1
3068,0
10081,1
7198,0
7396,0
3182,0
10928,1
6020,1
1605,1
5239,1
10316,0
6736,0
93,1
1441,0
1998,0
1406,1
11245,0
5897,0
269,0
4179,0
1112,1
791,1
1618,0
9035,0
6395,0
5411,0
6011,0
2698,1
7451,0
4633,0
4451,1
7541,1
6201,0
1177,0
10329,1
2773,0
524,0
9177,1
10725,0
9803,1
7925,1
5290,1
5544,0
10858,1
10008,0
6739,0
8651,0
10135,1
2654,1
937,0
6373,1
4459,0
7356,1
10933,0
10447,1
1384,0
6702,0
8467,1
557,0
4918,0
5875,0
9431,0
4207,1
4100,0
10806,1
484,0
7731,1
7061,0
7209,1
3166,0
2353,1
6348,1
5914,1
10185,1
5292,1
3040,0
1758,1
2972,0
1601,1
7191,0
8011,0
2303,0
410,0
8524,1
2682,1
4161,0
1091,1
3005,0
9084,0
725,0
7234,1
7385,1
4049,0
11060,1
1533,1
2585,0
3,0
7032,1
586,0
562,0
1511,0
6757,0
1278,0
6292,0
4267,0
6943,0
6891,0
7610,0
2105,0
5757,1
6039,0
10778,1
9358,0
576,0
1416,0
10309,1
6,0
7790,1
8262,1
4805,0
6635,1
10324,0
10835,0
606,1
6993,1
4185,0
1368,1
7906,1
3790,0
6545,0
8165,1
151,1
5293,0
5702,1
10571,0
9112,1
9791,1
4738,1
8264,0
1479,1
6349,0
10639,0
4136,0
5993,1
10655,0
2244,0
7120,0
5296,0
3371,1
3299,1
5588,1
10426,1
6153,0
7093,1
4943,0
3629,0
10779,1
1254,1
11140,0
4259,0
3162,0
9873,1
3582,0
1167,0
5572,1
10430,1
3734,1
4173,0
1871,1
8050,0
1505,0
4776,1
9017,1
4848,1
5266,0
6521,1
10414,1
10979,1
945,0
3082,0
6293,0
8459,1
9153,1
6179,0
8754,0
7278,1
169,1
10052,0
8706,1
4764,0
2256,0
8254,1
10313,0
10663,0
7531,1
2508,0
5482,1
10780,1
2317,0
6053,0
10456,0
9596,1
5139,1
4019,0
9687,0
5244,1
2265,0
2678,0
5192,0
1763,1
4233,0
5026,0
8671,0
6548,0
7086,0
9047,0
6968,0
2959,0
898,1
9635,0
7389,0
7254,0
10721,0
11015,0
1750,0
2840,1
6675,0
4717,0
2514,1
2190,0
6154,0
926,0
3899,1
4121,0
6184,1
5568,0
10330,1
8344,1
9950,1
4695,1
4219,1
5625,0
1103,0
10784,1
4465,0
2737,0
1729,0
2209,0
3761,0
10007,0
9317,0
9922,0
10231,0
5468,1
9227,0
6790,1
6054,0
358,1
8658,0
4318,1
6236,1
1326,0
9249,0
6418,1
4856,0
1231,0
4640,1
6270,0
4989,1
2157,0
5448,1
9714,1
10603,0
2140,0
10757,1
11042,1
4810,0
3295,0
7595,0
2547,1
5496,0
7654,1
1,0
9407,1
9943,1
387,0
3803,0
1842,0
4611,1
5314,1
668,0
3841,1
520,1
1028,1
1577,1
9291,0
4555,0
3967,0
4289,1
5298,0
4621,0
2616,0
4536,1
3565,0
4872,0
5057,0
6391,1
310,0
8431,1
4461,1
4557,0
3112,0
8757,0
8971,0
8846,1
9719,1
8672,1
2688,1
7696,1
7935,0
6490,0
4571,0
6031,1
5065,1
10535,1
10001,1
1206,1
92,0
1536,1
5962,1
3458,0
4842,0
9434,1
4474,0
6834,0
7543,1
6486,0
6056,0
3504,0
7910,1
8980,0
5601,0
10396,0
4679,1
395,0
5724,1
4803,0
9538,1
4075,1
3080,1
36,0
9893,0
8517,0
10170,1
7078,0
10043,1
2218,1
2356,0
11241,0
2803,0
6424,1
1851,0
10940,0
7724,0
7215,0
6414,0
5327,0
5343,1
3990,0
264,0
5323,0
5246,0
6991,0
8850,1
4781,0
7606,1
5439,0
8717,1
10900,1
2600,0
5779,1
1640,1
405,0
6464,0
7117,0
6895,0
4403,1
3534,0
7054,0
2922,0
625,0
10848,1
8085,1
9945,1
4387,1
2743,1
7719,1
10861,0
6457,0
4777,1
10262,0
7108,0
7028,1
4021,1
2354,0
10184,1
10977,0
1432,0
7836,0
2204,1
3055,0
7115,0
6642,1
2053,1
5261,0
10381,1
5683,1
8485,1
1683,0
8533,1
8841,1
374,1
2223,1
7316,0
1519,0
811,0
8237,1
1131,0
10703,1
10587,0
9294,1
4687,0
6286,1
5081,0
8437,0
2364,1
7194,0
4903,0
3217,0
8955,1
1458,1
8130,1
6209,0
3327,0
5729,0
4603,0
7372,0
116,0
2369,0
8994,1
9927,0
8214,1
8654,1
4740,0
5994,1
4415,0
4564,0
3424,0
9458,0
9800,0
10399,1
6465,0
5995,0
8502,0
1430,1
10814,0
1144,0
5723,0
9544,0
9421,0
4471,0
7352,0
8900,0
4949,0
7902,0
6651,0
243,1
4714,1
5126,1
4389,1
10884,0
10579,1
3984,0
7715,0
5175,1
7085,0
2416,1
11197,1
2182,1
7233,1
7037,0
3342,1
6121,0
7242,0
5887,1
1084,0
5960,1
8540,1
9419,0
9522,0
541,0
565,0
6590,0
6336,1
1994,1
5781,0
1074,1
4688,1
8821,1
5451,0
1427,1
5336,0
11028,1
6228,1
8946,0
3323,1
8947,0
3855,1
1855,0
6671,0
7067,1
288,0
7933,1
1930,1
9423,1
4414,1
6133,1
9467,0
9662,1
1712,0
4443,0
3920,0
6344,0
10256,1
974,0
9860,0
3891,1
3958,1
754,0
6788,1
5072,0
845,1
1666,1
934,0
7522,1
338,0
207,1
4704,0
1638,0
5902,0
8523,0
1470,0
6176,1
8516,1
5234,0
9682,1
570,0
10023,1
9264,1
5821,0
985,0
7354,1
8812,0
1462,0
8755,1
8944,1
206,1
9997,1
7900,1
1777,1
5325,0
7364,0
1590,0
10209,0
2281,0
9554,0
5879,1
8144,1
11010,1
344,0
3960,1
9245,1
9221,1
9746,0
4156,1
4765,0
10503,0
5066,0
5308,0
10758,0
6182,1
2801,0
11079,1
398,0
1658,0
3009,0
4249,0
2834,0
6888,0
437,0
6256,0
4685,0
6040,0
4768,1
5082,0
6288,1
4357,0
3388,0
10654,1
1784,0
6216,1
9569,1
4763,1
2711,0
6760,1
3833,1
2771,0
4264,0
7640,0
9888,0
5861,0
1648,1
6833,0
5113,1
5028,1
4358,0
6306,0
7416,1
8752,1
3741,1
9082,0
10206,1
10113,0
3378,1
2797,0
5900,0
4000,1
9191,0
7571,0
5660,1
6978,0
2424,0
4142,1
6923,0
7180,0
3223,0
11225,1
11106,1
8738,0
9451,0
1608,0
9029,0
8622,1
4342,0
10374,0
3644,0
11084,1
8631,1
2227,0
1224,0
5714,0
1087,0
2976,0
10999,1
3587,0
1205,0
3469,1
6813,0
6145,0
371,0
8606,1
5156,1
6260,0
6328,0
4169,0
10150,0
31,0
10859,0
525,0
9720,0
2015,1
10474,1
6644,0
217,1
3485,1
7091,0
9179,0
4758,0
2636,0
5215,1
7393,1
6012,1
8730,0
1275,1
2778,1
4330,0
7197,0
6746,0
5798,0
4437,0
10658,1
9890,1
8065,0
10723,0
10873,1
7982,1
1711,1
2326,0
2330,1
455,1
3497,0
1425,0
2847,1
7130,0
8441,0
8714,0
644,0
7030,0
5910,0
11210,1
9824,0
5593,1
10097,1
4664,1
5099,0
3174,1
593,0
9108,1
2836,1
8953,0
8570,1
6488,0
3263,0
9573,0
876,1
8936,0
9834,0
9543,1
7693,0
7487,1
4084,1
6698,1
6575,1
10389,1
1496,0
9146,1
10343,1
7537,1
2149,0
9061,1
1724,0
6320,1
7322,1
8056,1
7532,0
2261,1
2345,0
8031,0
11039,1
3830,1
1589,0
7550,1
9098,1
887,0
6287,0
10983,1
9674,0
2234,1
735,0
5966,0
2538,1
2390,0
1902,0
3231,0
2501,0
81,1
10378,1
2574,0
1860,0
5330,0
2807,0
11120,0
7218,0
5004,0
7208,0
2877,1
1752,0
189,1
8712,0
5495,0
6087,1
5168,0
4650,0
9243,0
8964,1
3862,1
8414,1
2707,1
2297,0
6709,0
461,0
1918,1
3441,0
1486,0
10481,1
3645,0
10266,0
7735,1
8328,1
7920,0
7027,0
4385,0
5220,0
8641,1
8256,0
2751,1
3998,0
4483,1
10677,1
5344,1
4933,0
7053,0
4677,1
6567,0
4921,0
1646,0
3195,0
5664,0
6172,0
7603,0
5858,0
1071,0
5487,1
7607,1
8425,1
6874,0
9607,1
11103,0
1816,0
6525,0
8917,1
9507,1
9771,0
5128,1
8314,0
2462,0
9962,1
9011,0
787,0
6148,1
9217,0
9623,1
9081,1
7404,1
4130,0
9764,1
5681,1
3196,0
7073,1
10380,0
5951,1
5438,0
6566,0
79,0
8230,1
4746,1
2727,0
7588,0
1655,0
8776,1
8255,1
641,1
909,0
3274,1
662,0
3536,0
7170,1
2397,0
869,0
7567,0
10095,1
9211,1
7281,0
167,0
2795,0
6591,1
9259,1
1468,0
2235,0
1199,0
7101,0
7475,0
6837,0
7110,0
642,1
5873,0
10348,1
1309,0
6530,0
6552,0
7189,1
9440,0
11096,1
10673,0
10804,1
2007,0
10093,0
1393,0
2984,0
5562,0
4497,1
7705,0
9681,0
5604,0
8816,1
4614,1
10037,1
854,0
1318,0
8401,1
4246,0
4335,0
6018,1
6726,0
7022,0
8935,0
2526,0
4560,1
6935,0
3622,0
4588,0
3373,0
1684,0
9684,1
10467,1
3537,0
5227,1
10990,1
1650,0
1546,0
779,1
10116,1
1149,1
1147,0
8764,1
8649,1
7695,1
7456,1
10505,1
1977,1
2911,0
8829,0
9777,0
2609,0
6939,1
2130,1
2375,0
2,0
2268,0
2151,1
1713,1
3049,1
10255,0
1502,1
10346,1
8808,1
5200,0
1822,1
11034,1
10165,0
2779,0
7746,0
6239,1
4239,1
9140,1
3159,0
8960,0
3406,0
276,1
2893,1
8238,0
4772,1
10800,1
4396,0
9773,1
3669,0
2344,0
4683,1
5103,1
11105,0
4125,0
10501,0
10958,0
1532,0
4917,0
297,0
4790,1
7923,1
9269,0
1941,0
8391,1
2929,1
513,1
7568,1
8805,1
10823,0
9901,0
1442,0
3740,1
6112,0
8034,0
4409,0
415,0
1681,0
7455,1
8736,1
9686,1
4534,0
5737,0
10801,1
5247,1
8123,1
10328,1
6331,1
7838,1
1607,0
6417,1
5946,0
5667,1
231,0
10160,1
8587,1
9163,1
9744,0
1153,1
1145,0
324,1
9324,1
2446,1
6247,0
11248,1
4893,0
1377,0
1069,0
9983,0
2338,0
4761,1
915,1
2370,0
5179,0
8506,1
1204,0
9807,0
3071,1
4307,0
6110,0
4835,1
5691,1
3777,0
3989,0
536,0
1567,0
4025,0
7319,0
2476,0
9849,1
6876,0
5178,0
2990,0
6173,0
9801,1
6381,0
2765,0
2987,0
1928,0
749,0
1440,0
4110,0
4186,0
8788,0
2681,0
4594,0
6628,0
2676,1
2451,1
3018,0
30,0
1903,1
6088,0
7961,1
10815,0
6823,0
5466,0
9274,0
8861,0
1614,1
3444,0
3706,0
9404,1
2497,1
6276,0
7133,0
1674,0
3809,0
1810,1
3531,1
6135,1
2165,1
4914,1
2020,0
8703,0
9010,1
8121,0
6667,0
603,0
7419,0
8312,0
8308,0
2693,0
7839,1
5014,1
2997,0
3956,0
11157,1
3819,1
6872,0
10223,0
2233,1
1279,0
6444,0
5088,0
7114,0
2110,0
3759,1
291,1
7357,0
3801,0
9102,1
11107,0
2796,0
9223,1
2026,1
2513,0
8653,1
5210,1
5999,0
8497,1
2090,0
1049,1
7949,0
